"TERM : 0972","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1996-97","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","317","3.381","36.3","22.4","18.3","7.6","4.1","0.6","0.3","9.5","",".",".","",".","0.3","",".","0.3","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","0.000",".",".",".",".",".",".","100.0",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","33","3.005","18.2","24.2","27.3","12.1","15.2",".",".",".","",".",".","",".",".","",".","3.0",".","."
"Junior","","68","3.172","25.0","26.5","23.5","19.1","4.4","1.5",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","109","3.316","33.9","29.4","24.8","6.4","4.6","0.9",".",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","211","3.190","28.4","27.5","24.6","11.4","6.2","0.9","0.5",".","",".",".","",".",".","",".","0.5",".","."
"Special","","10","3.250","10.0","30.0","20.0",".",".",".",".","30.0","",".",".","",".",".","",".",".","10.0","."
"Graduate","","96","3.894","56.3","10.4","4.2",".",".",".",".","28.1","",".",".","",".","1.0","",".",".",".","."
"","Dept. Total","317","3.381","36.3","22.4","18.3","7.6","4.1","0.6","0.3","9.5","",".",".","",".","0.3","",".","0.3","0.3","."
