"L&S","","","","","","","","","","","","","","","","","","",""
"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","002
213","37","2.527","16.2","5.4","18.9","18.9","24.3","16.2",".",".",".",".",".",".",".",".",".","."
"","213
004","25","2.792","16.0","16.0","16.0","16.0","28.0","4.0",".","4.0",".",".",".",".",".",".",".","."
"","213
005","10","2.700","30.0",".","30.0",".","20.0","20.0",".",".",".",".",".",".",".",".",".","."
"Calc/Intro-Differntl Equats","Course Total","124","2.760","20.2","8.1","25.8","12.1","25.0","7.3","0.8","0.8",".",".",".",".",".",".",".","."
"","001
221","33","2.629","24.2","15.2","18.2","6.1","3.0","21.2","6.1","3.0","3.0",".",".",".",".",".",".","."
"","002
221","151","2.660","25.2","4.6","23.2","2.6","31.8","9.3","3.3",".",".",".",".",".",".",".",".","."
"","221
003","214","2.664","21.0","14.5","22.0","8.9","16.4","10.7","6.5",".",".",".",".",".",".",".",".","."
"","221
004","30","2.283","10.0","6.7","33.3","3.3","23.3","10.0","13.3",".",".",".",".",".",".",".",".","."
"","005
221","324","2.794","13.9","15.4","25.0","22.5","16.0","5.6","1.2",".",".",".",".",".",".","0.3",".","."
"","221
006","28","2.661","21.4","14.3","28.6","3.6","7.1","21.4","3.6",".",".",".",".",".",".",".",".","."
"","007
221","39","2.577","5.1","23.1","23.1","10.3","25.6","10.3","2.6",".",".",".",".",".",".",".",".","."
"","008
221","39","2.718","28.2","10.3","20.5","10.3","10.3","15.4","5.1",".",".",".",".",".",".",".",".","."
"","009
221","230","2.469","12.2","11.3","20.9","14.3","23.9","11.3","5.7",".",".",".",".",".",".","0.4",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 241 of 373",""
