"TERM : 0972","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 1996-97","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","",""
"INTERDIS COURSES (L & S)","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","",""
"Ways of Knowing","150
001
151","3.649","62.9","17.2","11.9","2.6","5.3",".",".",".",".",".",".",".",".",".   
.   
."
"INTER-LS
502","151
Dept. Total","3.649","62.9","17.2","11.9","2.6","5.3",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","",""
"Freshmen","132","3.610","59.1","18.9","12.9","3.0","6.1",".",".",".",".",".",".",".","",".  
.  
.  
."
"Sophomore","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","151","3.649","62.9","17.2","11.9","2.6","5.3",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
151","3.649","62.9","17.2","11.9","2.6","5.3",".",".",".",".",".",".",".","",".  
.  
.  
."
"March 29, 2013","","","","","","","","","","","","","","","","Page 227 of 373"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
