"L&S","","","","","","","","","","","","","","","","","","","","","",""
"THEATRE AND DRAMA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","","",""
"THEATRE
942","Dept. Total","1030","3.418","47.1","19.0","20.1","5.6","4.6","1.0","1.4","0.8","",".",".","",".","0.3","",".",".","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","195","3.198","34.4","16.4","30.3","7.7","7.7","1.5","2.1",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","278","3.286","36.7","23.0","22.7","8.6","5.8","1.4","1.8",".","",".",".","",".",".","",".",".",".","."
"Junior","","162","3.544","52.5","21.0","19.8","2.5","3.1","0.6","0.6",".","",".",".","",".",".","",".",".",".","."
"Senior","","236","3.396","47.9","17.4","20.8","5.9","4.7","0.8","1.7","0.4","",".",".","",".",".","",".",".",".","0.4"
"Undergraduates","","871","3.343","42.1","19.6","23.3","6.5","5.4","1.1","1.6","0.1","",".",".","",".",".","",".",".",".","0.1"
"Special","","9","3.750","44.4","11.1","11.1",".",".",".",".","22.2","",".",".","",".",".","",".",".","11.1","."
"Graduate","","150","3.851","76.0","16.0","2.0","0.7",".",".",".","3.3","",".",".","",".","2.0","",".",".",".","."
"","Dept. Total","1030","3.418","47.1","19.0","20.1","5.6","4.6","1.0","1.4","0.8","",".",".","",".","0.3","",".",".","0.1","0.1"
