"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"699","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","12","3.793","75.0","16.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"712","002","","9","3.438","22.2","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","11.1"
"712","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Solid State Power Conversn","Course Total","","12","3.500","33.3","25.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","8.3"
"713","001","","7","4.000","71.4",".",".",".",".",".",".","14.3",".",".",".",".",".",".",".","14.3"
"713","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Electrmgntc Dsgn-AC Machins","Course Total","","10","3.938","70.0","10.0",".",".",".",".",".","10.0",".",".",".",".",".",".",".","10.0"
"717
Linear Systems","001","","14","3.321","35.7","21.4","28.6",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"723
On-Line Control-Power Sys","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"725
Plasma Kinetic&Radiatn Proc","001","","6","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"735
Signl Synthesis&Recvry Tech","001","","13","3.364","23.1","15.4","46.2",".",".",".",".","15.4",".",".",".",".",".",".",".","."
"740
Electromagnetic Theory","001","","26","3.580","50.0","15.4","26.9","3.8",".",".",".","3.8",".",".",".",".",".",".",".","."
"743
High-Powr Diode Lasers&Amps","001","","8","3.563","62.5",".","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"745
Solid State Electronics","001","","16","3.533","43.8","12.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".","6.3"
"752
Adv Computer Architecture I","001","","8","3.375","25.0","25.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"753
Fault-Tolerant Computing","001","","17","3.559","35.3","41.2","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"755
VLSI Systems Design","001","","34","3.409","32.4","26.5","26.5","11.8",".",".",".",".","2.9",".",".",".",".",".",".","."
"757
Adv Computr Architecture II","001","","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"780
Robot Motion Planning","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","016","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","","6","3.955","66.7","16.7",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"790","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","023","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","025","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","026","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","029","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"790","030","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","040","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","044","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","Page 119 of 373",""
