"TERM : 0972","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1996-97","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"","Grand Total","145719","3.209","34.3","19.0","21.4","7.7","8.5","2.2","1.2","3.3","0.0","1.6","0.0","0.3","",".","0.2","0.1","0.1"
"University of Wisconsin-Madison","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"","","24","4.000","20.8",".",".",".",".",".",".","75.0",".",".",".",".","",".","4.2",".","."
"Freshmen","","23334","2.943","23.0","17.8","25.6","10.2","14.1","4.2","2.2","0.2",".","2.2","0.1",".","",".","0.3",".","0.0"
"Sophomore","","25531","3.025","25.7","19.5","26.0","10.2","12.3","3.2","1.6","0.4",".","1.0","0.0",".","",".","0.2","0.0","0.1"
"Junior","","27154","3.118","29.2","20.6","24.2","10.0","10.0","2.4","1.6","0.6","0.0","1.0","0.0","0.0","",".","0.2","0.0","0.1"
"Senior","","35003","3.232","33.8","20.6","22.0","8.3","8.1","1.9","0.9","1.5","0.0","2.4","0.0","0.0","",".","0.2","0.0","0.1"
"Undergraduates","","111022","3.090","28.6","19.8","24.2","9.6","10.8","2.8","1.5","0.8","0.0","1.7","0.0","0.0","",".","0.2","0.0","0.1"
"Special","","2885","3.480","42.6","17.6","13.8","3.7","3.2","0.6","1.1","8.7","0.0","5.4","0.1",".","",".","0.4","2.1","0.8"
"Graduate","","22865","3.768","59.4","15.7","8.4","1.0","0.6","0.1","0.0","10.2","0.1","1.8","0.0","1.9","",".","0.1","0.2","0.5"
"Prof Yr 1","","2537","3.443","34.9","19.6","29.9","3.7","2.3","0.6","0.2","7.8",".","0.4",".",".","",".","0.1","0.1","0.4"
"Prof Yr 2","","2894","3.477","42.8","11.0","27.0","2.1","4.7","0.5","0.1","11.3",".","0.4",".",".","",".","0.0",".","0.0"
"Prof Yr 3","","2514","3.474","32.6","22.3","15.1","1.9","2.1","0.5","0.2","24.8",".","0.1",".",".","",".",".","0.1","0.3"
"Prof Yr 4","","1393","3.771","44.1","17.1","5.2","0.1",".","0.1","0.1","33.4",".","0.1",".",".","",".",".",".","."
"Professionals","","9338","3.500","38.1","17.3","21.3","2.2","2.7","0.5","0.2","17.3",".","0.3",".",".","",".","0.0","0.0","0.2"
"University Total","","146134","3.209","34.3","18.9","21.4","7.6","8.5","2.2","1.2","3.5","0.0","1.7","0.0","0.3","",".","0.2","0.1","0.1"
