"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","",""
"PATHO-BIOLOGICAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"703
PATH-BIO","","","","","","","","","","","","","","","","","","",""
"Veterinary Immunology","510
001","77","3.273","22.1","35.1","23.4","14.3","5.2",".",".",".",".",".",".",".",".",".",".","."
"Veterinary Bacteriology","511
001","77","3.500","44.2","19.5","29.9","5.2","1.3",".",".",".",".",".",".",".",".",".",".","."
"Intro-Veterinary Epidemolgy","512
001","78","3.423","38.5","24.4","23.1","11.5","2.6",".",".",".",".",".",".",".",".",".",".","."
"Veterinary Virology","513
001","77","3.578","49.4","26.0","15.6","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Veterinary Mycology","516
001","78","3.782","71.8","12.8","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Veterinary General Path","559
001","77","3.240","15.6","35.1","36.4","7.8","5.2",".",".",".",".",".",".",".",".",".",".","."
"Veterinary Systemic Path I","560
001","78","3.250","23.1","28.2","37.2","3.8","5.1","2.6",".",".",".",".",".",".",".",".",".","."
"Vet Necropsy Rotation","660
001","30","4.000","30.0",".",".",".",".",".",".","70.0",".",".",".",".",".",".",".","."
"","675
001","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","675
004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","675
005","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Special Topics","Course Total","29","4.000","6.9",".",".",".",".",".",".","93.1",".",".",".",".",".",".",".","."
"","699
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"Pathobiol Sci Rsch Rotation","740
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PATH-BIO
703","Dept. Total","606","3.442","36.3","23.3","23.1","6.6","2.5","0.3",".","7.9",".",".",".",".",".",".",".","."
