"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"NUCLEAR ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"684
N E","","","","","","","","","","","","","","","","","","",""
"1
Cooperative Education Prog","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"231
Survey-Nuclear Engineering","001","10","",".",".",".",".",".",".",".",".",".","90.0","10.0",".",".",".",".","."
"271
Engr Problem Solving I","001","17","3.353","41.2","29.4","5.9","5.9","17.6",".",".",".",".",".",".",".",".",".",".","."
"305
Fundamentals-Nuclear Engr","001","8","3.188","37.5","12.5","12.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".","."
"371
Thermosci Lab-Nuclear Engrs","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"406
Nuclear Reactor Analysis","001","8","2.875","25.0","12.5",".","37.5","25.0",".",".",".",".",".",".",".",".",".",".","."
"411
Nuclear Reactor Engineering","001","8","2.563","12.5","12.5","25.0","25.0",".","25.0",".",".",".",".",".",".",".",".",".","."
"421
Energy Conversn Technolgies","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"423
Nuclear Engr Materials","001","9","3.278","33.3","22.2","11.1","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"427
Nuclear Instrumentation Lab","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"428
Nuclear Reactor Laboratory","001","11","2.818","27.3","9.1","9.1","9.1","45.5",".",".",".",".",".",".",".",".",".",".","."
"512
Fast Breeder Reactors","001","7","3.417","28.6","14.3","42.9",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"525
Introduction to Plasmas","001","6","2.750",".","16.7","16.7","66.7",".",".",".",".",".",".",".",".",".",".",".","."
"547
Engineering Analysis I","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"562
Applied Superconductivity","001","6","3.300","16.7","33.3","16.7","16.7",".",".",".","16.7",".",".",".",".",".",".",".","."
"569
Health Physics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"602
Special Topics-Reactor Engr","001","8","3.625","37.5","50.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","8","3.688","62.5",".","25.0",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"725
Plasma Kinetic&Radiatn Proc","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research & Thesis","Course Total","9","3.935","55.6","11.1",".",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"890","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","010","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator's Research","Course Total","11","4.000","36.4",".",".",".",".",".",".","9.1",".",".",".","54.5",".",".",".","."
"903
Spec Topics-Plasma Physics","001","9","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 137 of 373",""
