"ALS","","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"LAND ARC
520","Dept. Total","446","3.221","26.9","20.6","27.8","11.9","5.8","1.1","0.4","3.4","",".",".","",".","0.9","",".","0.4",".","0.7"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","49","2.840","8.2","20.4","40.8","8.2","16.3","2.0","2.0",".","",".",".","",".",".","",".",".",".","2.0"
"Sophomore","","63","3.031","17.5","25.4","23.8","27.0","1.6","3.2",".",".","",".",".","",".",".","",".",".",".","1.6"
"Junior","","85","3.244","22.4","24.7","32.9","11.8","4.7",".",".",".","",".",".","",".",".","",".","2.4",".","1.2"
"Senior","","184","3.236","29.9","19.6","29.3","11.4","7.1","1.1","0.5","1.1","",".",".","",".",".","",".",".",".","."
"Undergraduates","","381","3.160","23.4","21.8","30.7","13.6","6.8","1.3","0.5","0.5","",".",".","",".",".","",".","0.5",".","0.8"
"Special","","10","3.440","20.0","50.0","10.0","10.0",".",".",".","10.0","",".",".","",".",".","",".",".",".","."
"Graduate","","55","3.780","52.7","7.3","10.9",".",".",".",".","21.8","",".",".","",".","7.3","",".",".",".","."
"","Dept. Total","446","3.221","26.9","20.6","27.8","11.9","5.8","1.1","0.4","3.4","",".",".","",".","0.9","",".","0.4",".","0.7"
