"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","221
010","26","2.308","19.2","15.4","15.4",".","19.2","15.4","15.4",".",".",".",".",".",".",".",".","."
"","011
221","27","2.667","22.2","14.8","14.8","7.4","25.9","11.1","3.7",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","1141","2.641","17.3","12.8","22.8","12.5","19.8","10.0","4.5","0.1","0.1",".",".",".",".","0.2",".","."
"","222
001","30","2.617","20.0","3.3","30.0","6.7","26.7","10.0","3.3",".",".",".",".",".",".",".",".","."
"","002
222","31","2.950","32.3","12.9","12.9","9.7","19.4","9.7",".",".",".",".",".",".",".","3.2",".","."
"","003
222","30","3.333","43.3","16.7","23.3","10.0","3.3",".","3.3",".",".",".",".",".",".",".",".","."
"","222
004","200","2.508","14.0","7.5","24.5","14.0","24.0","12.0","4.0",".",".",".",".",".",".",".",".","."
"","005
222","37","2.527","16.2","8.1","27.0","10.8","21.6","8.1","8.1",".",".",".",".",".",".",".",".","."
"","222
006","32","2.969","25.0","15.6","28.1","9.4","12.5","9.4",".",".",".",".",".",".",".",".",".","."
"","222
007","80","2.388","17.5","8.8","15.0","11.3","26.3","12.5","8.8",".",".",".",".",".",".",".",".","."
"","222
008","31","2.677","22.6","9.7","25.8","9.7","12.9","16.1","3.2",".",".",".",".",".",".",".",".","."
"","222
009","195","2.673","23.1","10.3","20.0","6.7","27.7","5.6","6.2",".",".",".",".",".",".",".","0.5","."
"","222
010","27","3.000","14.8","18.5","44.4","11.1","7.4",".","3.7",".",".",".",".",".",".",".",".","."
"","011
222","31","3.065","45.2","6.5","6.5","12.9","22.6","6.5",".",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","724","2.667","21.4","9.7","22.2","10.4","22.5","8.8","4.7",".",".",".",".",".",".","0.1","0.1","."
"","223
002","145","2.686","20.0","8.3","21.4","12.4","27.6","7.6","2.1","0.7",".",".",".",".",".",".",".","."
"","003
223","203","2.606","23.2","4.4","26.1","5.4","26.1","8.4","6.4",".",".",".",".",".",".",".",".","."
"","223
004","211","2.588","11.8","6.6","30.8","15.2","26.1","5.7","3.8",".",".",".",".",".",".",".",".","."
"","223
005","32","3.031","28.1","6.3","46.9",".","9.4","9.4",".",".",".",".",".",".",".",".",".","."
"","223
006","21","3.667","52.4","38.1","4.8",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry","Course Total","612","2.677","19.8","7.4","27.0","10.0","24.8","7.0","3.9","0.2",".",".",".",".",".",".",".","."
"Intro-Differential Equation","235
001","14","3.071","28.6","7.1","35.7","7.1","21.4",".",".",".",".",".",".",".",".",".",".","."
"Topics in Calculus I","001
275","31","3.677","61.3","16.1","19.4","3.2",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study in Math","298
015","71","",".",".",".",".",".",".",".",".",".","94.4","5.6",".",".",".",".","."
"Theory-Interst & Life Insur","303
001","18","3.472","33.3","33.3","27.8","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Math Statistics","309
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Actuarial Mathematics","313
001","27","3.288","29.6","25.9","11.1","29.6",".",".",".","3.7",".",".",".",".",".",".",".","."
"","319
001","22","3.136","22.7","27.3","27.3","9.1","9.1","4.5",".",".",".",".",".",".",".",".",".","."
"","319
002","8","2.938","37.5","12.5","25.0",".","12.5",".","12.5",".",".",".",".",".",".",".",".","."
"","003
319","22","2.571","13.6","18.2","18.2",".","27.3","18.2",".",".",".",".",".",".",".","4.5",".","."
"","319
004","22","2.795","9.1","27.3","13.6","13.6","36.4",".",".",".",".",".",".",".",".",".",".","."
"","319
005","19","2.553","15.8","10.5","26.3","5.3","26.3","10.5","5.3",".",".",".",".",".",".",".",".","."
"","319
006","12","3.167","41.7","8.3","16.7","8.3","25.0",".",".",".",".",".",".",".",".",".",".","."
"Tech-Ordinary Diff Equation","Course Total","105","2.832","20.0","19.0","21.0","6.7","23.8","6.7","1.9",".",".",".",".",".",".","1.0",".","."
"","320
005","13","2.875","23.1","7.7","23.1","15.4","15.4","7.7",".",".",".",".",".",".",".",".","7.7","."
"","320
006","16","2.844","18.8","18.8","6.3","25.0","31.3",".",".",".",".",".",".",".",".",".",".","."
"Linear Mathematics","Course Total","29","2.857","20.7","13.8","13.8","20.7","24.1","3.4",".",".",".",".",".",".",".",".","3.4","."
"","321
001","15","2.633","26.7","6.7","20.0","13.3","13.3","13.3","6.7",".",".",".",".",".",".",".",".","."
"","321
002","28","3.179","35.7","21.4","10.7","14.3","14.3","3.6",".",".",".",".",".",".",".",".",".","."
"Appl Mathematical Analysis","Course Total","43","2.988","32.6","16.3","14.0","14.0","14.0","7.0","2.3",".",".",".",".",".",".",".",".","."
"","001
340","18","3.028","33.3","5.6","33.3",".","22.2","5.6",".",".",".",".",".",".",".",".",".","."
"","340
002","15","2.833","26.7","20.0","13.3","13.3","13.3","6.7","6.7",".",".",".",".",".",".",".",".","."
"","340
003","26","3.154","61.5",".","15.4",".","7.7","7.7","7.7",".",".",".",".",".",".",".",".","."
"","340
004","9","3.611","66.7","11.1",".","22.2",".",".",".",".",".",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 242 of 373",""
