"","","SUBJECT: SCANDINAVIAN STUDIES (872)","","","","","","","",""
"","","TERM: 1196","","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","SCANDINAVIAN STUDIES","","","","","","","","",""
"DDD","101","LEC","001","1","-","ONLINE","7","6","0000692771","PEGGY HAGER"
"HDD","102","LEC","001","1","-","ONLINE","8","7","0000692771","PEGGY HAGER"
"DDD","404","LEC","001","1","-","ONLINE","7","1","0000692771","PEGGY HAGER"
"HDD","404","LEC","002","1","-","ONLINE","8","1","0000692771","PEGGY HAGER"
"DDD","430","LEC","002","1","-","ONLINE","6","4","0000611731","KYLE SWENSON"
"AFF","496","LEC","003","1","-","ONLINE","2","0","0003995340","ANNA RUE"
"AFF","496","LEC","003","1","-","ONLINE","2","0","0004732964","BROR MARCUS CEDERSTROM"
"DHH","990","IND","006","1","-","","","2","0003226099","THOMAS DUBOIS"
