"L&S","","","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"BOTANY
208","Dept. Total","734","3.085","32.7","12.3","28.3","4.6","10.6","3.1","1.2","5.6","",".",".","",".","0.1","0.8",".","0.3","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","53","2.803","13.2","20.8","43.4",".","15.1","3.8","3.8",".","",".",".","",".",".",".",".",".","."
"Sophomore","","153","3.015","21.6","18.3","37.3","6.5","11.8","2.6","0.7",".","",".",".","",".",".","0.7",".","0.7","."
"Junior","","190","2.989","29.5","11.1","34.2","5.8","12.1","4.2","2.1",".","",".",".","",".",".","0.5",".",".","0.5"
"Senior","","229","3.187","39.7","11.8","23.6","5.7","12.2","3.1","0.9","0.9","",".",".","",".","0.4","1.3",".",".","0.4"
"Undergraduates","","625","3.050","29.9","13.9","31.8","5.4","12.3","3.4","1.4","0.3","",".",".","",".","0.2","0.8",".","0.2","0.3"
"Special","","10","2.371",".","10.0","40.0",".","10.0","20.0",".","20.0","",".",".","",".",".",".",".",".","."
"Graduate","","98","3.872","53.1","2.0","5.1",".",".",".",".","37.8","",".",".","",".",".","1.0",".","1.0","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","734","3.085","32.7","12.3","28.3","4.6","10.6","3.1","1.2","5.6","",".",".","",".","0.1","0.8",".","0.3","0.3"
