"","999
095","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
098","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
102","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","28","4.000","82.1",".",".",".",".",".",".","7.1","",".",".","",".","7.1","3.6",".",".","."
"CURRIC
272","Dept. Total","2178","3.916","67.3","6.8","1.8","0.1","0.3","0.0","0.0","4.2","",".","17.3","",".","1.2","0.8","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","19","3.775","68.4","21.1","10.5",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","18","3.827","83.3","5.6","5.6",".","5.6",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","216","3.847","64.8","11.1","3.7","0.5","0.5","0.5",".",".","",".","19.0","",".",".",".",".",".","."
"Senior","","1104","3.924","62.4","6.4","1.9",".","0.2",".",".",".","",".","29.0","",".",".","0.1",".",".","."
"Undergraduates","","1357","3.906","63.2","7.4","2.4","0.1","0.3","0.1",".",".","",".","26.6","",".",".","0.1",".",".","."
"Special","","253","3.907","86.2","5.1","0.4","0.4","0.8",".","0.4","0.4","",".","5.5","",".",".","0.4",".",".","."
"Graduate","","568","3.940","68.7","6.2","1.1","0.2",".",".",".","15.8","",".","0.2","",".","4.8","2.8","0.4",".","."
"","Dept. Total","2178","3.916","67.3","6.8","1.8","0.1","0.3","0.0","0.0","4.2","",".","17.3","",".","1.2","0.8","0.1",".","."
