"TERM : 1092","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2008-2009","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"ACCOUNTING AND INFO SYSTE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","","","",""
"ACCT I S
232","Dept. Total","2244","3.209","31.2","23.6","24.7","6.4","8.9","3.6","1.0","0.4","",".",".","",".","",".","",".",".","0.0","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","354","2.918","24.0","11.3","36.4","3.4","15.8","6.8","2.3",".","",".",".","",".","",".","",".",".",".","."
"Junior","","607","3.080","30.5","17.3","26.2","7.6","10.7","5.6","1.8",".","",".",".","",".","",".","",".",".",".","0.3"
"Senior","","781","3.168","25.0","25.4","26.2","10.2","9.6","2.6","0.4","0.5","",".",".","",".","",".","",".",".","0.1","."
"Undergraduates","","1743","3.087","26.7","19.7","28.3","7.9","11.2","4.5","1.3","0.2","",".",".","",".","",".","",".",".","0.1","0.1"
"Special","","37","3.095","29.7","27.0","18.9","8.1","5.4","8.1","2.7",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","459","3.675","48.1","38.3","11.8","0.7","0.2",".",".","0.9","",".",".","",".","",".","",".",".",".","."
"Prof Yr 1","","4","3.750","75.0",".","25.0",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","5","3.700","60.0","20.0","20.0",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","2244","3.209","31.2","23.6","24.7","6.4","8.9","3.6","1.0","0.4","",".",".","",".","",".","",".",".","0.0","0.1"
