"","990
058","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
076","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
139","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"PhD Thesis-Operatns&Inf Mgt","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","597","3.242","28.3","24.5","29.3","7.5","7.4","1.5","0.8","0.5","",".",".","",".","",".","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","7","3.286","28.6","14.3","42.9","14.3",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","159","3.028","16.4","20.8","37.7","11.3","10.1","3.1","0.6",".","",".",".","",".","",".",".",".",".","."
"Senior","","244","3.039","14.3","25.8","37.3","8.2","11.1","1.6","1.6",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","410","3.039","15.4","23.7","37.6","9.5","10.5","2.2","1.2",".","",".",".","",".","",".",".",".",".","."
"Special","","19","3.447","26.3","42.1","26.3","5.3",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","168","3.722","60.1","24.4","9.5","3.0","0.6",".",".","1.8","",".",".","",".","",".","0.6",".",".","."
"","Dept. Total","597","3.242","28.3","24.5","29.3","7.5","7.4","1.5","0.8","0.5","",".",".","",".","",".","0.2",".",".","."
