"Classical Rabbinic Texts","448
001","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Topics in Jewish Studies","490
001","4","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Rdgs-Contemp Hebrew Lit","533
001","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Israeli Politics and Society","665
001","4","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"JEWISH
510","Dept. Total","176","3.401","31.3","36.4","19.3","6.8","2.3","1.1","0.6","2.3","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","27","3.171","18.5","40.7","18.5","11.1","7.4","3.7",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","63","3.471","33.3","38.1","20.6","4.8","3.2",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","32","3.330","25.0","43.8","15.6","9.4",".",".","3.1","3.1","",".",".","",".","",".","",".",".",".","."
"Senior","","53","3.479","39.6","28.3","20.8","5.7",".","1.9",".","3.8","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","175","3.401","31.4","36.6","19.4","6.9","2.3","1.1","0.6","1.7","",".",".","",".","",".","",".",".",".","."
"Special","","1","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","176","3.401","31.3","36.4","19.3","6.8","2.3","1.1","0.6","2.3","",".",".","",".","",".","",".",".",".","."
