"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","19","3.868","84.2","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","3.316","26.3","36.8","21.1","5.3","10.5",".",".",".",".",".",".",".",".",".",".","."
"100","003","","19","3.816","63.2","36.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","19","3.605","52.6","31.6",".","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","18","3.306","22.2","44.4","11.1","16.7","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","007","","18","3.444","27.8","44.4","16.7","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","19","3.579","36.8","42.1","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","19","3.553","47.4","26.3","15.8","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","19","3.474","21.1","52.6","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","19","2.947","10.5","26.3","21.1","26.3","15.8",".",".",".",".",".",".",".",".",".",".","."
"100","013","","19","3.500","47.4","31.6","10.5","5.3",".","5.3",".",".",".",".",".",".",".",".",".","."
"100","014","","19","3.632","42.1","47.4","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","19","3.816","63.2","36.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","19","3.211","15.8","42.1","36.8",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","017","","19","3.737","63.2","26.3","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","18","3.639","38.9","50.0","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","18","3.778","72.2","22.2",".",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","3.632","47.4","31.6","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","19","3.711","52.6","36.8","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.316","21.1","42.1","21.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","023","","19","3.737","52.6","42.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","19","3.789","73.7","15.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","15","3.567","53.3","20.0","20.0",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.447","31.6","36.8","26.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","027","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.711","57.9","31.6","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","19","3.605","42.1","42.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","18","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","18","3.694","38.9","61.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","3.684","57.9","21.1","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","19","3.789","73.7","15.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","3.789","63.2","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","19","3.763","73.7","15.8",".","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","18","3.750","61.1","33.3",".","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","19","3.737","52.6","42.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","19","3.342","36.8","36.8","15.8",".","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"100","039","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","19","3.526","36.8","42.1","15.8",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","043","","17","3.265","35.3","23.5","11.8","17.6","11.8",".",".",".",".",".",".",".",".",".",".","."
"100","044","","19","3.895","89.5",".","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","3.842","78.9","10.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","18","2.667","16.7","16.7","33.3","5.6","11.1","5.6","11.1",".",".",".",".",".",".",".",".","."
"100","047","","18","3.583","27.8","61.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","19","3.842","68.4","31.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","051","","19","3.474","15.8","63.2","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 200 of 407",""
