"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","",""
"699","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","16","3.900","81.3","6.3","6.3",".",".",".",".","6.3",".",".",".",".",".",".",".","."
"911
Limnology & Marine Sci Seminar","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940
Smr-Plant Systematics&Evolutn","001","14","3.923","85.7",".","7.1",".",".",".",".","7.1",".",".",".",".",".",".",".","."
"941
Plant Taxonomy Journ Review","029","4","***","","","","","","","","","",".",".",".",".",".",".","."
"950
Seminar-Plant Ecology","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"951","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"951","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"951","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Plant Ecology Journl Review","Course Total","6","4.000","50.0",".",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"960
Seminar-Plant Physiology","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990
Research-Phycology","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","031","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Systematics","Course Total","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"995","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"995","020","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"995","024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"995","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","044","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Ecology","Course Total","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Physiology","Course Total","6","",".",".",".",".",".",".",".","83.3",".",".",".",".",".",".","16.7","."
