"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","",""
"Fr Hon Sm:Hist Sci,Tech,Med","180","001","","13","3.769","53.8","46.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Origins-Scientific Thought","201","001","","88","3.264","15.9","37.5","29.5","14.8","1.1",".",".","1.1",".",".",".",".",".",".",".","."
"Sci in 20th C:Hist Overview","203","001","","72","2.873","11.1","26.4","29.2","15.3","9.7","1.4","5.6","1.4",".",".",".",".",".",".",".","."
"Sci, Med, & Race: A History","275","001","","23","3.159","13.0","34.8","26.1","13.0","8.7",".",".","4.3",".",".",".",".",".",".",".","."
"Hon Sm:Studies-Sci,Tech,Med","280","001","","11","3.682","54.5","27.3","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ancient & Medieval Science","322","001","","22","3.500","54.5","18.2",".","4.5","4.5",".","4.5",".",".",".",".",".","4.5",".","9.1","."
"History of Technology","337","001","","27","3.542","29.6","37.0","22.2",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"Spec Topics-Hist of Science","350","001","","16","3.385","18.8","31.3","25.0","6.3",".",".",".","12.5",".",".",".",".",".","6.3",".","."
"Health, Disease & Healing I","507","001","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dev Public Health-America","509","001","","9","3.444","44.4","22.2","11.1","22.2",".",".",".",".",".",".",".",".",".",".",".","."
"Galileo:Life,Writng,Interpretn","512","001","","18","3.361","50.0","27.8","5.6",".","11.1",".","5.6",".",".",".",".",".",".",".",".","."
"Enivr&Hlth-Global Perspective","513","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Greek & Roman Med & Phcy","561","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Hist-Evolutionary Thought","615","001","","8","2.929","25.0","25.0",".","12.5","12.5","12.5",".","12.5",".",".",".",".",".",".",".","."
"Studies-Ancient&Medievl Sci","622","001","","6","4.000","83.3",".",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"Studies-Hist of Technology","637","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in History of Med","668","001","","9","3.444","22.2","44.4","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Honors Thesis","681","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Studies - Environment & Health","713","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Historiography & Methods","720","001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr: Medvl Renaiss&17C Sci","903","001","","8","4.000","75.0",".",".",".",".",".",".",".",".",".",".",".","25.0",".",".","."
"History of Science Colloq","950","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","12","",".",".",".",".",".",".",".","83.3",".",".",".","16.7",".",".",".","."
"","999","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","","Course Total","","5","***","","","","","","","","","","","","","","","",""
