"BIOLOGY CORE CURRICULUM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Evolution,Ecology,&Genetics","301
001","142","3.715","71.8","0.7","26.8",".","0.7",".",".",".",".",".",".",".",".",".",".","."
"","302
001","25","3.300","28.0","4.0","68.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
002","24","3.521","45.8","12.5","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
003","22","3.455","31.8","27.3","40.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
004","24","3.229","25.0","4.2","62.5","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","302
005","24","3.438","33.3","20.8","45.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evol,Ecol,&Genetics Lab","Course Total","119","3.387","32.8","13.4","52.1","1.7",".",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology","323
001","118","2.885","23.7","7.6","38.1","5.1","14.4","8.5","1.7","0.8",".",".",".",".",".",".",".","."
"","324
001","14","3.643","50.0","35.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","324
002","16","3.563","43.8","25.0","31.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","324
003","17","3.529","41.2","23.5","35.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology Lab","Course Total","47","3.574","44.7","27.7","25.5","2.1",".",".",".",".",".",".",".",".",".",".",".","."
"","699
001","31","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","33","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","459","3.389","48.6","8.5","34.2","2.0","3.9","2.2","0.4","0.2",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","112","3.446","42.0","2.7","52.7","1.8","0.9",".",".",".",".",".",".",".",".",".",".","."
"Junior","","232","3.395","51.7","10.3","27.2","2.2","5.2","3.0","0.4",".",".",".",".",".",".",".",".","."
"Senior","","114","3.317","49.1","10.5","30.7","1.8","4.4","2.6","0.9",".",".",".",".",".",".",".",".","."
"Undergraduates","","458","3.389","48.7","8.5","34.3","2.0","3.9","2.2","0.4",".",".",".",".",".",".",".",".","."
"Special","","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","Dept. Total","459","3.389","48.6","8.5","34.2","2.0","3.9","2.2","0.4","0.2",".",".",".",".",".",".",".","."
