"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","",""
"Intro Pre-Modern Literature","201
001","182","3.467","18.7","61.5","13.7","4.9","0.5",".",".","0.5",".",".",".",".",".",".",".","."
"Intro Cross-Cultrl Lit Form","203
001","187","3.198","5.3","47.6","36.9","5.3","1.1","0.5","1.6","0.5",".",".",".",".",".",".","0.5","0.5"
"Lyric","351
001","7","3.357","42.9",".","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Literature and Ideas","368
001","59","3.500","40.7","35.6","8.5","8.5","5.1",".",".","1.7",".",".",".",".",".",".",".","."
"Literary Criticism","371
001","18","3.489","55.6","5.6","11.1","5.6",".",".","5.6","11.1",".",".",".",".","5.6",".",".","."
"Literature & The Other Arts","466
001","21","3.875","71.4","23.8",".",".",".",".",".","4.8",".",".",".",".",".",".",".","."
"","475
001","19","3.373","31.6","47.4","10.5",".",".",".","5.3",".",".",".",".",".",".",".","5.3","."
"","475
002","13","3.769","61.5","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Poetics and Literary Theory","Course Total","32","3.531","43.8","40.6","9.4",".",".",".","3.1",".",".",".",".",".",".",".","3.1","."
"Senior Honors Thesis","681
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","8","3.827","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teaching in the Discipline","731
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Literary Periods","777
001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Genre and Mode","974
001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","4","***","","","","","","","","","","","","","","","",""
"Independent Work","999
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"COMP LIT
260","Dept. Total","545","3.428","26.1","44.4","19.8","4.8","1.1","0.2","0.9","1.7",".","0.2",".","0.2","0.2",".","0.4","0.2"
