"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1360","3.528","39.0","32.7","18.3","1.8","1.3","0.5","0.1","2.7","",".","3.0","",".","0.1","0.4",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","36","3.171","8.3","55.6","25.0",".",".","5.6","2.8",".","",".",".","",".",".","2.8",".",".","."
"Sophomore","289","3.508","22.8","56.4","20.4","0.3",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","323","3.381","28.8","33.4","30.3","2.8","2.2","0.9",".",".","",".","1.5","",".",".",".",".",".","."
"Senior","563","3.618","52.2","25.8","13.9","2.1","2.0","0.4",".","0.5","",".","3.2","",".",".",".",".",".","."
"Undergraduates","1211","3.509","37.7","36.0","20.1","1.8","1.5","0.6","0.1","0.2","",".","1.9","",".",".","0.1",".",".","."
"Special","24","3.685","50.0","12.5","12.5","4.2",".",".",".","4.2","",".","8.3","",".",".","8.3",".",".","."
"Graduate","124","3.897","49.2","4.8","1.6","0.8",".",".",".","26.6","",".","12.9","",".","0.8","2.4",".","0.8","."
"Prof Yr 2","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","1360","3.528","39.0","32.7","18.3","1.8","1.3","0.5","0.1","2.7","",".","3.0","",".","0.1","0.4",".","0.1","."
