"L&S","","","","","","","","","","","","","","","","","","","","",""
"GEOGRAPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","","",""
"GEOG
416","Dept. Total","1696","3.128","26.1","21.7","23.4","12.0","10.4","1.6","1.1","2.3","",".","0.3","",".","0.6","0.1","0.1","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","92","2.821","15.2","18.5","22.8","17.4","20.7","4.3","1.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","438","3.063","20.8","21.7","28.8","15.5","11.4","1.4","0.5",".","",".",".","",".",".",".",".",".","."
"Junior","","439","3.027","24.6","20.3","24.8","11.4","12.5","2.5","2.3","0.9","",".","0.5","",".",".",".",".",".","0.2"
"Senior","","547","3.165","25.6","24.9","23.9","12.6","9.1","1.1","1.1","0.9","",".","0.2","",".",".",".","0.2","0.2","0.2"
"Undergraduates","","1516","3.076","23.3","22.2","25.5","13.4","11.5","1.8","1.3","0.6","",".","0.2","",".",".",".","0.1","0.1","0.1"
"Special","","53","3.558","34.0","24.5","9.4","1.9","3.8",".",".","17.0","",".","3.8","",".",".",".",".","5.7","."
"Graduate","","127","3.838","56.7","14.2","3.9",".",".",".",".","16.5","",".",".","",".","7.9","0.8",".",".","."
"","Dept. Total","1696","3.128","26.1","21.7","23.4","12.0","10.4","1.6","1.1","2.3","",".","0.3","",".","0.6","0.1","0.1","0.2","0.1"
