"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"Physical Chemistry Laboratory","Course Total","9","2.833","44.4","11.1",".",".","22.2","22.2",".",".",".",".",".",".",".",".",".","."
"608
Symmtry/Bondng/Molec Shapes","001","19","3.864","73.7","26.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"621
Instrumental Analysis","001","13","3.587","38.5","38.5","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"625
Separations-Chem Analysis","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"630
Topics-Analytical Chemistry","001","11","3.900","72.7","18.2",".",".",".",".",".",".",".",".",".",".",".",".","9.1","."
"636
Topics-Chem Instrumentatn: NMR","001","20","3.900","85.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"641
Advanced Organic Chemistry","001","24","3.604","37.5","45.8","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"661
Chem & Stat Thermodynamics","001","23","3.261","30.4","26.1","13.0","26.1","4.3",".",".",".",".",".",".",".",".",".",".","."
"664
Phys Chem of Macromolecules","001","12","3.250","8.3","33.3","41.7","8.3",".",".",".","8.3",".",".",".",".",".",".",".","."
"665
Biophysical Chemistry","001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"675
Intro Quantum Chemistry","001","26","3.269","30.8","19.2","34.6","3.8","11.5",".",".",".",".",".",".",".",".",".",".","."
"681","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","076","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","082","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"682
Senior Honors Thesis","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691
Senior Thesis","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","7","3.875","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","3","***","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","Page 174 of 407",""
