"ENGR MECHANICS & ASTRONA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"346
E M A","","","","","","","","","","","","","","","","","","","","","","",""
"Research and Thesis","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"E M A
346","Dept. Total","797","2.925","21.5","16.4","26.0","11.7","18.4","3.4","1.0","1.6","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"346
E M A","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","13","2.846","30.8",".","38.5",".","23.1",".","7.7",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","219","2.820","19.6","8.2","29.2","12.3","26.5","3.2","0.9",".","",".",".","",".","",".","",".",".",".","."
"Junior","","213","2.880","18.8","18.8","29.1","13.6","14.1","4.2","1.4",".","",".",".","",".","",".","",".",".",".","."
"Senior","","276","2.891","19.6","18.1","25.7","12.7","19.2","4.0","0.7",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","721","2.864","19.6","15.0","28.0","12.6","20.0","3.7","1.1",".","",".",".","",".","",".","",".",".",".","."
"Special","","12","3.250","25.0","41.7","8.3","8.3","16.7",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","64","3.688","42.2","28.1","6.3","1.6","1.6",".",".","20.3","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","797","2.925","21.5","16.4","26.0","11.7","18.4","3.4","1.0","1.6","",".",".","",".","",".","",".",".",".","."
