"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","","","",""
"990","050","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","053","5","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","055","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","087","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","112","",".","",".",".",".","",".","",".","",".","92.0","",".",".",".","5.4",".",".","2.7","."
"999","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","010","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","013","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","020","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","022","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","023","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","027","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","028","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","029","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","032","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","035","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","039","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","041","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","047","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","048","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","049","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","050","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","053","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","055","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","056","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","057","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","058","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","060","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","074","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","40","3.971","80.0","",".","2.5",".","",".","",".","",".","12.5","",".",".",".","2.5","2.5",".",".","."
