"TERM : 1212","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2020-2021","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","",""
"FARM & INDUSTRY SHORT COU Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"375
FISC","","","","","","","","","","","","","","","","",""
"Bus. Principles of Ag Mgmt","51
001
19","3.684","73.7","10.5",".","10.5","5.3",".",".",".",".",".",".",".",".",".",".   
."
"Introduction to Soils","57
001
20","3.450","55.0","10.0","20.0","10.0",".","5.0",".",".",".",".",".",".",".",".",".   
."
"375
FISC","Dept. Total
39","3.525","64.1","10.3","10.3","10.3","2.6","2.6",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"375
FISC","","","","","","","","","","","","","","","","",""
"Special","39","3.525","64.1","10.3","10.3","10.3","2.6","2.6",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
39","3.525","64.1","10.3","10.3","10.3","2.6","2.6",".",".",".",".",".",".",".",".",".  
."
"February 03, 2021","","","","","","","","","","","","","","","","","Page 21 of 450"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
