"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
001","20","2.421","5.0","20.0","15.0",".","40.0","15.0",".",".",".",".",".",".",".",".","5.0","."
"","112
002","21","2.476","9.5",".","38.1","9.5","28.6","14.3",".",".",".",".",".",".",".",".",".","."
"","112
003","22","2.864","18.2","9.1","31.8","18.2","18.2","4.5",".",".",".",".",".",".",".",".",".","."
"","112
004","24","2.542","8.3","12.5","20.8","37.5","4.2","12.5","4.2",".",".",".",".",".",".",".",".","."
"","112
005","21","2.667","9.5","14.3","23.8","14.3","33.3","4.8",".",".",".",".",".",".",".",".",".","."
"","112
006","21","2.476","14.3","9.5","19.0","19.0","19.0","14.3","4.8",".",".",".",".",".",".",".",".","."
"","112
007","24","2.938","16.7","16.7","37.5","4.2","20.8","4.2",".",".",".",".",".",".",".",".",".","."
"","112
008","22","2.659","13.6","4.5","31.8","9.1","36.4","4.5",".",".",".",".",".",".",".",".",".","."
"","112
009","15","3.033","26.7",".","40.0","20.0","13.3",".",".",".",".",".",".",".",".",".",".","."
"","112
010","14","2.821","21.4","14.3","21.4","21.4","7.1","14.3",".",".",".",".",".",".",".",".",".","."
"","112
011","22","2.795","31.8","4.5","18.2","9.1","27.3","4.5","4.5",".",".",".",".",".",".",".",".","."
"","112
012","23","3.022","26.1","8.7","34.8","13.0","13.0","4.3",".",".",".",".",".",".",".",".",".","."
"","112
013","10","2.950","20.0","10.0","30.0","20.0","20.0",".",".",".",".",".",".",".",".",".",".","."
"","112
014","19","2.737","10.5","10.5","42.1","10.5","21.1",".","5.3",".",".",".",".",".",".",".",".","."
"","112
015","23","3.000","17.4","21.7","21.7","21.7","17.4",".",".",".",".",".",".",".",".",".",".","."
"","112
016","18","2.889","27.8","11.1","16.7","11.1","27.8","5.6",".",".",".",".",".",".",".",".",".","."
"","112
018","20","2.350",".","10.0","30.0","10.0","35.0","15.0",".",".",".",".",".",".",".",".",".","."
"","112
019","18","2.861","16.7","5.6","55.6",".","16.7",".","5.6",".",".",".",".",".",".",".",".","."
"","112
020","21","2.786","14.3","9.5","33.3","14.3","23.8","4.8",".",".",".",".",".",".",".",".",".","."
"","112
022","16","3.094","31.3","12.5","18.8","18.8","18.8",".",".",".",".",".",".",".",".",".",".","."
"","112
023","20","2.525","15.0","5.0","30.0","20.0","15.0","5.0","10.0",".",".",".",".",".",".",".",".","."
"","112
024","25","2.700","16.0",".","48.0","12.0","12.0","8.0","4.0",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","439","2.744","16.4","9.6","30.1","14.1","21.4","6.4","1.8",".",".",".",".",".",".",".","0.2","."
"","113
001","53","3.356","18.9","49.1","18.9","5.7","5.7",".",".","1.9",".",".",".",".",".",".",".","."
"","113
002","48","3.135","18.8","33.3","20.8","18.8","4.2","4.2",".",".",".",".",".",".",".",".",".","."
"","113
004","35","3.400","22.9","42.9","28.6","2.9","2.9",".",".",".",".",".",".",".",".",".",".","."
"","113
005","74","3.723","85.1","4.1","4.1",".","2.7",".","4.1",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","210","3.443","42.9","28.6","15.7","6.2","3.8","1.0","1.4","0.5",".",".",".",".",".",".",".","."
"","114
001","172","3.023","25.0","23.3","23.3","14.0","5.2","4.1","4.7",".",".",".",".",".","0.6",".",".","."
"","114
002","149","2.725","24.8","15.4","16.1","12.8","14.1","10.7","6.0",".",".",".",".",".",".",".",".","."
"Algebra and Trigonometry","Course Total","321","2.884","24.9","19.6","19.9","13.4","9.3","7.2","5.3",".",".",".",".",".","0.3",".",".","."
"Math for Tchng:Numbrs&Operatns","130
002","17","3.324","29.4","29.4","17.6","23.5",".",".",".",".",".",".",".",".",".",".",".","."
"Math for Tchng: Geom&Measrmnt","131
002","12","3.625","58.3","8.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prob Solvng: Alg, Prob & Stats","132
001","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mathematics for Teaching","138
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Quant Reasoning&Prob Solvng","141
001","47","3.065","19.1","19.1","31.9","14.9","10.6","2.1",".","2.1",".",".",".",".",".",".",".","."
"Calc with Algebra & Trig I","171
001","208","3.752","80.3","4.3","8.2","1.4","2.9","1.4","0.5",".",".",".",".",".","1.0",".",".","."
"","211
001","308","2.886","18.5","15.6","29.5","14.3","14.3","6.2","1.3",".",".",".",".",".","0.3",".",".","."
"","211
002","354","3.041","27.1","18.6","26.8","6.5","14.1","5.4","1.4",".",".",".",".",".",".",".",".","."
"Calculus","Course Total","662","2.969","23.1","17.2","28.1","10.1","14.2","5.7","1.4",".",".",".",".",".","0.2",".",".","."
"Calc/Intro-Differntl Equats","213
001","208","3.168","31.3","13.9","31.7","9.1","11.5","1.9","0.5",".",".",".",".",".",".",".",".","."
"","221
001","362","3.873","90.9","2.5","3.9","0.3","0.6","1.7","0.3",".",".",".",".",".",".",".",".","."
"","221
002","293","3.715","81.2","3.1","8.5","1.4","2.7","1.4","1.7",".",".",".",".",".",".",".",".","."
