"","990
046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
052","14","",".",".",".",".",".",".",".","14.3",".",".",".","85.7",".",".",".","."
"","990
054","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","73","",".",".",".",".",".",".",".","41.1",".",".",".","58.9",".",".",".","."
"396
F&W ECOL","Dept. Total","740","3.402","43.1","16.2","13.6","7.0","5.9","0.7","0.7","5.9","0.1",".",".","5.8","0.7","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"Freshmen","","60","3.198","38.3","23.3","10.0","10.0","16.7","1.7",".",".",".",".",".",".",".",".",".","."
"Sophomore","","95","3.177","37.9","14.7","24.2","10.5","8.4","1.1","3.2",".",".",".",".",".",".",".",".","."
"Junior","","146","3.508","58.9","15.8","8.9","5.5","8.9","0.7",".",".","0.7",".",".",".","0.7",".",".","."
"Senior","","275","3.366","41.5","21.1","19.6","10.2","4.4","0.7","0.7",".",".",".",".",".","1.5","0.4",".","."
"Undergraduates","","576","3.351","45.0","18.9","16.7","9.0","7.5","0.9","0.9",".","0.2",".",".",".","0.9","0.2",".","."
"Special","","9","3.700","33.3","11.1","11.1",".",".",".",".","44.4",".",".",".",".",".",".",".","."
"Graduate","","154","3.789","36.4","6.5","2.6",".","0.6",".",".","26.0",".",".",".","27.9",".",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Dept. Total","740","3.402","43.1","16.2","13.6","7.0","5.9","0.7","0.7","5.9","0.1",".",".","5.8","0.7","0.1",".","."
