"L&S","","","","","","","","","","","","","","","","","","","","",""
"PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","","",""
"820
PSYCH","Dept. Total","5166","3.375","46.0","17.9","16.3","8.1","6.7","1.8","1.0","1.0","",".",".","",".","0.5","0.4","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1206","3.298","41.8","20.9","14.5","11.3","7.5","2.3","1.6",".","",".",".","",".",".","0.1",".",".","."
"Sophomore","","1045","3.332","42.7","19.2","18.2","7.4","9.1","2.5","0.7","0.1","",".",".","",".",".","0.1","0.1",".","."
"Junior","","1133","3.278","39.3","17.0","22.2","9.5","7.9","2.2","1.3",".","",".",".","",".",".","0.5",".","0.1","."
"Senior","","1529","3.502","54.4","17.2","13.7","6.3","4.7","1.0","0.8",".","",".",".","",".","1.0","0.8","0.1",".","."
"Undergraduates","","4913","3.366","45.3","18.5","16.8","8.5","7.1","1.9","1.1","0.0","",".",".","",".","0.3","0.4","0.0","0.0","."
"Special","","15","3.056","33.3","13.3",".","6.7","6.7",".","6.7","13.3","",".",".","",".",".",".",".","20.0","."
"Graduate","","235","3.764","59.1","6.0","7.7",".",".",".",".","21.3","",".",".","",".","4.3","1.3","0.4",".","."
"Prof Yr 3","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","5166","3.375","46.0","17.9","16.3","8.1","6.7","1.8","1.0","1.0","",".",".","",".","0.5","0.4","0.1","0.1","."
