"BUS","","","","","","","","","","","","","","","","","","","","",""
"REAL ESTATE & URBAN LAND E Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
239
REAL EST","1256","3.593","54.2","21.6","18.0","3.4","2.1","0.3","0.2","0.1","",".",".","",".","",".","0.1",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","90","3.917","90.0","4.4","4.4","1.1",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","333","3.584","58.0","18.3","15.6","3.6","4.2","0.3",".",".","",".",".","",".","",".",".",".",".","."
"Senior","612","3.499","46.7","24.8","21.1","4.4","2.0","0.5","0.5",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","1035","3.569","54.1","21.0","17.9","3.9","2.5","0.4","0.3",".","",".",".","",".","",".",".",".",".","."
"Special","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","219","3.712","54.8","24.7","18.7","1.4",".",".",".",".","",".",".","",".","",".","0.5",".",".","."
"Prof Yr 2","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","1256","3.593","54.2","21.6","18.0","3.4","2.1","0.3","0.2","0.1","",".",".","",".","",".","0.1",".",".","."
