"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PUBLIC HEALTH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
"Evidence-Based Decision-Making","780
001","46","3.946","89.1","10.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","781
002","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","781
003","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","781
004","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Comm PUBHLTH Effectively I","Course Total","43","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"SDoH & Hlth Equity","782
002","46","3.978","97.8",".","2.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Quantitative Approaches to PH","783
001","44","3.580","45.5","34.1","13.6","4.5","2.3",".",".",".",".",".",".",".",".",".",".","."
"MPH Applied Practice Exp Semin","787
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Applied Practice Experience","788
001","17","",".",".",".",".",".",".",".","82.4",".",".",".",".","17.6",".",".","."
"Communicating PH Info -2","791
001","38","3.892","76.3","21.1",".",".",".",".",".",".",".",".",".",".","2.6",".",".","."
"Politics of Health Policy","792
001","43","3.810","60.5","37.2",".",".",".",".",".",".",".",".",".",".","2.3",".",".","."
"828
PUBLHLTH","Dept. Total","278","3.821","57.9","16.2","2.5","0.7","0.4",".",".","20.5",".",".",".",".","1.8",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
"Senior","","7","4.000","42.9",".",".",".",".",".",".","57.1",".",".",".",".",".",".",".","."
"Undergraduates","","7","4.000","42.9",".",".",".",".",".",".","57.1",".",".",".",".",".",".",".","."
"Graduate","","11","3.712","81.8","9.1",".",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 1","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 4","","259","3.825","57.5","16.6","2.7","0.8",".",".",".","20.5",".",".",".",".","1.9",".",".","."
"Professionals","","260","3.824","57.3","16.9","2.7","0.8",".",".",".","20.4",".",".",".",".","1.9",".",".","."
"","Dept. Total","278","3.821","57.9","16.2","2.5","0.7","0.4",".",".","20.5",".",".",".",".","1.8",".",".","."
