"416
GEOG","","","","","","","","","","","","","","","","","","","","",""
"","999
032","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
088","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"416
GEOG","Dept. Total","1542","3.537","52.9","19.9","11.5","3.7","3.7","0.9","1.5","2.4","",".",".","",".","0.3","1.4","1.0","0.6","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","135","3.333","40.7","25.2","19.3","4.4","5.2","2.2","2.2",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","","307","3.495","42.0","35.2","11.1","4.9","6.2","0.7",".",".","",".",".","",".",".",".",".",".","."
"Junior","","302","3.419","47.4","21.9","15.9","6.3","3.6","1.0","2.6",".","",".",".","",".",".","1.0","0.3",".","."
"Senior","","463","3.534","56.8","16.6","13.2","2.8","3.9","0.9","1.9","0.4","",".",".","",".","0.6","2.4",".",".","0.4"
"Undergraduates","","1207","3.473","48.9","23.6","14.0","4.4","4.6","1.0","1.7","0.2","",".",".","",".","0.2","1.2","0.1",".","0.2"
"Special","","55","3.821","50.9","1.8","1.8",".",".",".","1.8","1.8","",".",".","",".",".",".","25.5","16.4","."
"Graduate","","280","3.802","70.7","7.5","2.9","1.4","0.7","0.7","0.7","12.1","",".",".","",".","0.7","2.5",".",".","."
"","Dept. Total","1542","3.537","52.9","19.9","11.5","3.7","3.7","0.9","1.5","2.4","",".",".","",".","0.3","1.4","1.0","0.6","0.1"
