"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"IES","","","","","","","","","","","","","","","","","","","","",""
"IES","College Total","1996","3.654","57.8","18.7","10.5","2.8","2.2","0.4","0.6","2.2","",".","2.8","",".","1.2","0.7","0.1","0.1","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"IES","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","281","3.534","52.0","23.5","14.2","4.3","3.2","1.1","1.1",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","","338","3.586","55.0","23.7","13.0","3.3","3.0","0.3","1.5",".","",".",".","",".",".","0.3",".",".","."
"Junior","","397","3.606","55.7","22.9","13.9","3.0","2.8","0.5","0.5",".","",".",".","",".",".","0.8",".",".","."
"Senior","","685","3.709","66.1","17.5","10.1","2.9","1.8","0.1","0.3","0.1","",".",".","",".",".","1.0",".",".","."
"Undergraduates","","1701","3.632","59.1","21.0","12.2","3.2","2.5","0.4","0.7","0.1","",".",".","",".",".","0.8",".",".","."
"Special","","16","3.900","25.0","6.3",".",".",".",".",".","56.3","",".",".","",".",".",".","6.3","6.3","."
"Graduate","","278","3.914","51.4","5.8","0.7","0.4","0.4","0.4",".","11.9","",".","20.1","",".","8.3","0.4",".","0.4","."
"Prof Yr 1","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","College Total","1996","3.654","57.8","18.7","10.5","2.8","2.2","0.4","0.6","2.2","",".","2.8","",".","1.2","0.7","0.1","0.1","."
