"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters Level-Viola
533","073","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Masters Level-Cello
535","026","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Masters Level-Guitar
540","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Accompanying
542","001","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Fundamentals-Flute
7","001","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"701","024","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"701","029","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"701","129","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Piano","Course Total","8","3.938","87.5","12.5","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"Doctoral Level-Organ
703","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"705","045","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"705","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"705","062","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"705","144","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Voice","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","",""
"Doctoral Level-Flute
707","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Bassoon
715","032","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Horn
717","020","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Trumpet
719","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Trombone
721","089","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level Tuba
725","035","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level Percussion
727","033","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"731","025","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"731","083","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"731","084","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Violin","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"732","022","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"732","040","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level Conducting","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"Doctoral Level-Cello
735","026","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Guitar
740","011","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level Composition
747","046","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Basic Guitar
76","011","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Masters Recital
990","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","011","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","020","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","025","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","026","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","029","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","032","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","033","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"February 03, 2021","","","","","","","","","","","","","","","","","","","","","","","","Page 299 of 450",""
