"ALS","","","","","","","","","","","","","","","","","","","","",""
"AGRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"132
AGRONOMY","","","","","","","","","","","","","","","","","","","","",""
"132
AGRONOMY","Dept. Total","299","3.713","64.2","11.7","8.4","2.0","0.3","0.7","0.7","5.4","",".",".","",".","6.0","0.7",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"132
AGRONOMY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","28","3.557","42.9","32.1","25.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","45","3.638","66.7","11.1","15.6","2.2",".","2.2",".",".","",".",".","",".",".","2.2",".",".","."
"Junior","","69","3.695","73.9","10.1","7.2","5.8","1.4","1.4",".",".","",".",".","",".",".",".",".",".","."
"Senior","","96","3.760","76.0","13.5","6.3","1.0",".",".","2.1",".","",".",".","",".",".","1.0",".",".","."
"Undergraduates","","238","3.690","69.7","14.3","10.5","2.5","0.4","0.8","0.8",".","",".",".","",".",".","0.8",".",".","."
"Special","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","59","3.977","44.1","1.7",".",".",".",".",".","23.7","",".",".","",".","30.5",".",".",".","."
"","Dept. Total","299","3.713","64.2","11.7","8.4","2.0","0.3","0.7","0.7","5.4","",".",".","",".","6.0","0.7",".",".","."
