"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"SPANISH (SPANISH AND PORTU Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","","",""
"Survey of Early Hispanic Lit","322
001","","22","3.750","68.2","18.2","9.1","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"Survey of Modern Spanish Lit","324
001","","24","3.729","75.0","12.5","8.3",".",".","4.2",".",".",".",".",".",".",".",".",".","."
"","325
001","","21","3.810","76.2","9.5","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","325
002","","21","3.725","76.2","4.8","4.8",".","9.5",".",".",".",".",".",".",".",".",".","4.8","."
"","325
003","","22","3.932","90.9","4.5","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Conversation","Course Total","","64","3.825","81.3","6.3","7.8",".","3.1",".",".",".",".",".",".",".",".",".","1.6","."
"","326
001","","23","3.913","87.0","8.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","326
002","","22","3.818","72.7","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Survey of Spanish American Lit","Course Total","","45","3.867","80.0","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spanish for Business","329
001","","22","3.818","81.8","9.1","4.5",".","4.5",".",".",".",".",".",".",".",".",".",".","."
"","361
001","","23","3.978","95.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","361
002","","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spanish Civilization","Course Total","","44","3.989","97.7","2.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spanish Amer Civilization","363
001","","19","3.237","47.4","15.8","10.5","10.5","10.5",".","5.3",".",".",".",".",".",".",".",".","."
"Advanced Spanish Phonetics","420
001","","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Culture and the Environment","445
001","","18","3.833","77.8","16.7",".","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Spanish Linguistics","446
001","","6","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","460
001","","19","3.816","68.4","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","460
002","","15","3.467","33.3","33.3","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Literatura Hispanoamericana","Course Total","","34","3.662","52.9","29.4","14.7","2.9",".",".",".",".",".",".",".",".",".",".",".","."
"Border & Race Studies","478
001","","37","3.527","51.4","18.9","24.3",".","2.7","2.7",".",".",".",".",".",".",".",".",".","."
"Race, Religion and Ethnicity","490
001","","23","3.957","91.3","8.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Hispanic Linguistics","630
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","699
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Introduction to the Profession","770
001","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"","802
001","","7","3.500","57.1","14.3","14.3",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"","802
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Spanish American Lit","Course Total","","11","3.636","63.6","18.2","9.1",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Modern Spanish Lit","861
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","899
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Latin American Area","982
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
001","","6","",".",".",".",".",".",".",".","16.7",".",".",".","83.3",".",".",".","."
"","990
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
008","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
009","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
010","","6","",".",".",".",".",".",".",".","83.3","16.7",".",".",".",".",".",".","."
"","990
011","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"February 03, 2021","","","","","","","","","","","","","","","","","","","Page 335 of 450",""
