"DAIRY SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"292
DY SCI","","","","","","","","","","","","","","","","","","","","","","","",""
"Research","Course Total","35","",".",".",".",".",".","",".","",".","80.0","",".",".","",".","20.0","",".",".",".","."
"292
DY SCI","Dept. Total","220","3.705","60.0","7.3","12.3","2.7","0.5","",".","",".","12.7","",".",".","",".","4.1","",".",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"292
DY SCI","","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","4","***","","","","","","","","","","","","",".","",".",".","",".",".",".","."
"Sophomore","","21","3.840","76.2","14.3","4.8",".",".","",".","",".",".","",".",".","",".",".","",".",".","4.8","."
"Junior","","38","3.625","63.2","15.8","15.8","2.6","2.6","",".","",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","85","3.588","60.0","8.2","23.5","5.9",".","",".","",".",".","",".",".","",".","2.4","",".",".",".","."
"Undergraduates","","148","3.649","64.2","10.8","18.2","4.1","0.7","",".","",".",".","",".",".","",".","1.4","",".",".","0.7","."
"Graduate","","72","4.000","51.4",".",".",".",".","",".","",".","38.9","",".",".","",".","9.7","",".",".",".","."
"","Dept. Total","220","3.705","60.0","7.3","12.3","2.7","0.5","",".","",".","12.7","",".",".","",".","4.1","",".",".","0.5","."
