"","991
007","2","***","","","","","","","","","","","",".",".","",".",".",".",".","."
"","991
013","3","***","","","","","","","","","","","",".",".","",".",".",".",".","."
"","991
017","1","***","","","","","","","","","","","",".",".","",".",".",".",".","."
"Indiv Research-Slavic Lit","Course Total","12","",".",".",".",".",".","",".",".","33.3","",".",".","",".","66.7",".",".",".","."
"888
SLAVIC","Dept. Total","260","3.763","69.2","13.8","5.8","1.2","1.2","",".","1.2","1.5","",".",".","",".","3.1","3.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","37","3.673","62.2","27.0","2.7","2.7","5.4","",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","56","3.615","69.6","14.3","5.4","1.8","1.8","",".","5.4",".","",".",".","",".",".","1.8",".",".","."
"Junior","","59","3.825","74.6","13.6","10.2",".",".","",".",".",".","",".",".","",".",".","1.7",".",".","."
"Senior","","53","3.846","75.5","11.3","7.5","1.9",".","",".",".",".","",".",".","",".",".","3.8",".",".","."
"Undergraduates","","205","3.739","71.2","15.6","6.8","1.5","1.5","",".","1.5",".","",".",".","",".",".","2.0",".",".","."
"Special","","3","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","51","3.918","60.8","5.9","2.0",".",".","",".",".","7.8","",".",".","",".","15.7","7.8",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","260","3.763","69.2","13.8","5.8","1.2","1.2","",".","1.2","1.5","",".",".","",".","3.1","3.1",".",".","."
