"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"LIBRARY & INFORMATION STUD Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","",""
"Strategic Info Services","Course Total","","21","3.881","76.2","23.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Archive&Record Mngmnt","734
001","","29","3.862","82.8","13.8",".",".","3.4",".",".",".",".",".",".",".",".",".",".","."
"","751
001","","6","3.583","50.0","33.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"","751
002","","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Database Dsgn-Info Prof","Course Total","","13","3.654","53.8","30.8","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","772
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","772
002","","18","3.806","66.7","27.8","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lib Serv-Chldrn&Young Adult","Course Total","","23","3.848","73.9","21.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","855
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","855
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","855
003","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Topics-Info Agency Managemt","Course Total","","17","4.000","58.8",".",".",".",".",".",".","41.2",".",".",".",".",".",".",".","."
"Resrch Dsgn & Methodolgy-LIS","910
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading & Rsch","Course Total","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
