"TERM : 1212","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2020-2021","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","",""
"COUNSELING PSYCHOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","",""
"Art/Sci of Human Flourishing","120
001
26","3.481","26.9","57.7","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".   
."
"270
COUN PSY","Dept. Total
26","3.481","26.9","57.7","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","",""
"Freshmen","22","3.432","22.7","59.1","9.1",".","9.1",".",".",".",".",".",".",".",".",".",".  
."
"Sophomore","4","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","26","3.481","26.9","57.7","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
26","3.481","26.9","57.7","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".  
."
"February 03, 2021","","","","","","","","","","","","","","","","","Page 218 of 450"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
