"","990
038","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
051","5","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
068","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","19","",".",".",".",".",".",".",".","78.9",".",".","",".","21.1",".",".",".","."
"684
N E","Dept. Total","206","3.312","28.2","16.5","10.7","4.9","5.3","0.5","1.9","18.9","0.5",".","",".","9.7","0.5","0.5","1.9","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"684
N E","","","","","","","","","","","","","","","","","","","",""
"Junior","","6","2.333",".","16.7","16.7","50.0",".",".","16.7",".",".",".","",".",".",".",".",".","."
"Senior","","98","3.225","38.8","20.4","18.4","6.1","11.2","1.0","3.1",".",".",".","",".",".","1.0",".",".","."
"Undergraduates","","104","3.168","36.5","20.2","18.3","8.7","10.6","1.0","3.8",".",".",".","",".",".","1.0",".",".","."
"Special","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","101","3.712","19.8","12.9","2.0","1.0",".",".",".","38.6","1.0",".","",".","19.8",".","1.0","4.0","."
"","Dept. Total","206","3.312","28.2","16.5","10.7","4.9","5.3","0.5","1.9","18.9","0.5",".","",".","9.7","0.5","0.5","1.9","."
