"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","","",""
"HEC","College Total","4673","3.729","70.6","14.8","6.8","3.1","1.9","0.5","0.5","0.9","",".",".","",".","0.2","0.5","0.1","0.2","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"HEC","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","299","3.533","55.5","21.7","13.0","4.3","3.0","1.0","1.0",".","",".",".","",".",".","0.3",".",".","."
"Sophomore","","729","3.701","69.5","17.4","6.6","2.9","2.1","0.8","0.5",".","",".",".","",".",".","0.1",".",".","."
"Junior","","1457","3.749","72.5","14.2","6.7","3.6","1.6","0.2","0.5",".","",".",".","",".",".","0.5",".","0.1","."
"Senior","","1915","3.731","71.6","14.7","6.9","3.0","2.1","0.5","0.4","0.1","",".",".","",".",".","0.5",".","0.1","."
"Undergraduates","","4400","3.720","70.5","15.5","7.2","3.3","2.0","0.5","0.5","0.0","",".",".","",".",".","0.4",".","0.0","."
"Special","","19","3.750","36.8","15.8",".",".",".",".",".","10.5","",".",".","",".",".",".","15.8","21.1","."
"Graduate","","248","3.966","73.8","2.8","0.8",".",".",".",".","15.7","",".",".","",".","4.4","1.2",".","1.2","."
"Prof Yr 3","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","","4","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","6","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","College Total","4673","3.729","70.6","14.8","6.8","3.1","1.9","0.5","0.5","0.9","",".",".","",".","0.2","0.5","0.1","0.2","."
