"BUS","","","","","","","","","","","","","","","","","","","",""
"MANAGEMENT AND HUMAN RES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
236
M H R","1916","3.684","60.6","23.5","11.5","2.1","1.0","0.1","0.3","0.3","",".",".","",".","0.3","0.2",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"Freshmen","17","3.824","76.5","11.8","11.8",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","130","3.613","55.4","19.2","20.8","2.3","2.3",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","464","3.618","51.1","30.4","13.1","3.0","1.7","0.2","0.2",".","",".",".","",".",".","0.2",".",".","."
"Senior","559","3.602","52.2","26.8","15.4","3.2","1.4","0.2","0.5","0.2","",".",".","",".",".",".",".",".","."
"Undergraduates","1170","3.613","52.5","27.2","15.0","3.0","1.6","0.2","0.3","0.1","",".",".","",".",".","0.1",".",".","."
"Special","6","3.100","16.7",".","50.0","16.7",".",".",".",".","",".",".","",".",".",".",".","16.7","."
"Graduate","738","3.828","73.8","18.0","5.7","0.5",".",".","0.1","0.5","",".",".","",".","0.8","0.4",".",".","."
"Prof Yr 2","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1916","3.684","60.6","23.5","11.5","2.1","1.0","0.1","0.3","0.3","",".",".","",".","0.3","0.2",".","0.1","."
