"EDU","","","","","","","","","","","","","","","","","","","","","",""
"DANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","","","",""
"741
DANCE","Dept. Total","719","3.828","80.8","8.1","4.0","1.8","1.1","0.1","1.1","0.3","",".",".","",".","",".","1.4","0.4","0.7","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","117","3.924","87.2","6.8","1.7","0.9",".",".","0.9",".","",".",".","",".","",".","2.6",".",".","."
"Sophomore","","155","3.817","81.9","9.7","3.2","1.3",".","0.6","1.9",".","",".",".","",".","",".","0.6",".","0.6","."
"Junior","","175","3.820","82.9","6.9","4.6","2.3","1.1",".","1.1",".","",".",".","",".","",".","0.6",".",".","0.6"
"Senior","","258","3.805","77.9","8.9","4.7","1.9","2.3",".","0.8",".","",".",".","",".","",".","1.9",".","1.6","."
"Undergraduates","","705","3.830","81.6","8.2","3.8","1.7","1.1","0.1","1.1",".","",".",".","",".","",".","1.4",".","0.7","0.1"
"Special","","7","3.333","14.3",".","28.6",".",".",".",".","14.3","",".",".","",".","",".",".","42.9",".","."
"Graduate","","6","3.786","66.7",".",".","16.7",".",".",".","16.7","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","719","3.828","80.8","8.1","4.0","1.8","1.1","0.1","1.1","0.3","",".",".","",".","",".","1.4","0.4","0.7","0.1"
