"TERM : 1212","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2020-2021","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","",""
"Chemistry-Biology Interface","890
001
20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".   
."
"224
CHEM","Dept. Total
20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","",""
"Graduate","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Prof Yr 3","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Professionals","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"February 03, 2021","","","","","","","","","","","","","","","","","Page 432 of 450"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
