"","999
005","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
009","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
012","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","7","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"310
ED POL","Dept. Total","903","3.865","76.1","11.3","3.8","0.8","0.4","0.1","0.2","5.1","",".","0.4","",".","0.8","0.9","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"310
ED POL","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","107","3.899","82.2","12.1","4.7",".",".",".",".",".","",".",".","",".",".","0.9",".",".","."
"Sophomore","","153","3.863","77.1","16.3","3.9",".","0.7",".",".",".","",".",".","",".",".","1.3","0.7",".","."
"Junior","","202","3.796","75.7","13.9","5.9","2.0","1.0",".","0.5",".","",".",".","",".",".","1.0",".",".","."
"Senior","","287","3.858","81.2","12.2","3.8","1.0","0.3","0.3","0.3",".","",".",".","",".",".","0.7",".",".","."
"Undergraduates","","749","3.848","79.0","13.5","4.5","0.9","0.5","0.1","0.3",".","",".",".","",".",".","0.9","0.1",".","."
"Special","","6","3.750","16.7","16.7",".",".",".",".",".","66.7","",".",".","",".",".",".",".",".","."
"Graduate","","148","4.000","63.5",".",".",".",".",".",".","28.4","",".","2.7","",".","4.7","0.7",".",".","."
"","Dept. Total","903","3.865","76.1","11.3","3.8","0.8","0.4","0.1","0.2","5.1","",".","0.4","",".","0.8","0.9","0.1",".","."
