"TERM : 1212","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2020-2021","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","",""
"HUMAN DEVEL & FAMILY STUDI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
230
HDFS","1147","3.804","81.3","7.5","3.7","2.1","1.8","0.5","0.4","1.0","",".",".","",".","0.9","0.4",".","0.3","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","7","3.929","85.7","14.3",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","193","3.739","74.6","13.5","5.2","3.6","2.1","1.0",".",".","",".",".","",".",".",".",".",".","."
"Junior","375","3.794","81.9","7.7","4.8","2.7","2.1","0.3","0.3",".","",".",".","",".",".",".",".","0.3","."
"Senior","511","3.825","86.5","5.1","2.7","1.4","1.8","0.6","0.8",".","",".",".","",".",".","1.0",".","0.2","."
"Undergraduates","1086","3.799","82.8","7.6","3.9","2.2","1.9","0.6","0.5",".","",".",".","",".",".","0.5",".","0.2","."
"Special","4","***","","","","","","","","","","",".","",".",".",".",".","25.0","."
"Graduate","54","3.968","53.7","3.7",".",".",".",".",".","22.2","",".",".","",".","18.5",".",".","1.9","."
"Prof Yr 4","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1147","3.804","81.3","7.5","3.7","2.1","1.8","0.5","0.4","1.0","",".",".","",".","0.9","0.4",".","0.3","."
