"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"699","073","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","083","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","088","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","141","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","145","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","146","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","220","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","67","3.988","98.5","1.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"704","001","","16","3.844","68.8","31.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"704","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Chemical Biology","Course Total","","19","3.789","63.2","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Inorg&Organometal Chemistry
713","001","","6","3.417","33.3","16.7","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"714","001","","12","3.727","58.3","16.7","16.7",".",".",".",".",".",".",".",".",".","8.3",".",".","."
"714","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Organometal-Transitn Elemts","Course Total","","16","3.714","56.3","12.5","18.8",".",".",".",".","6.3",".",".",".",".","6.3",".",".","."
"Chemistry Education Research
758","001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Molecular Recognition
766","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"843","001","","16","3.857","62.5","25.0",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"843","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Organic Chemistry","Course Total","","18","3.875","66.7","22.2",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"Topics-Physical Chemistry
860","001","","11","3.800","54.5","36.4",".",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Topic-Macromoleculr/Biophys
872","001","","25","3.950","92.0","4.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Teaching of Chemistry
901","001","","55","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spctroscpy&Spectrochem Anal
923","157","","8","4.000","62.5",".",".",".",".",".",".","37.5",".",".",".",".",".",".",".","."
"964","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","004","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","005","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","007","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","010","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","011","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","013","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","015","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
