"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","","",""
"DESIGN STUDIES","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"","101","001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101","003","","11","3.818","72.7","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Introduction to Textile Design","","Course Total","","22","3.909","86.4","9.1","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Design: Fundamentals I","120","001","","82","3.768","72.0","17.1","6.1","2.4","2.4",".",".",".",".",".",".",".",".",".",".","."
"Intro to Interior Architecture","130","001","","53","3.510","30.2","45.3","18.9",".",".","1.9",".",".",".",".",".",".",".","3.8",".","."
"Sewn Construction I","153","001","","28","3.589","60.7","25.0","7.1",".","3.6",".","3.6",".",".",".",".",".",".",".",".","."
"","210","001","","8","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","210","002","","10","3.833","70.0","10.0","10.0",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"Fashion Illustration","","Course Total","","18","3.735","61.1","16.7","16.7",".",".",".",".",".",".",".",".",".","5.6",".",".","."
"Person & Environ Interactions","221","001","","71","3.500","40.8","33.8","9.9","11.3","2.8",".",".",".",".",".",".",".",".",".","1.4","."
"Interior Design I","222","001","","32","3.933","81.3","12.5",".",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"Interior Architect Design","223","001","","33","3.773","66.7","21.2","12.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Materials and Finishes","224","001","","32","3.984","96.9","3.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Textile Design: Weaving I","229","001","","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","241","002","","16","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","241","003","","17","3.941","88.2","11.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Visual Communication I","","Course Total","","33","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Design Leadership Symposium","252","001","","64","3.672","75.0","6.3","4.7","9.4","3.1","1.6",".",".",".",".",".",".",".",".",".","."
"","253","001","","9","3.778","55.6","44.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","253","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Patternmaking-Apparel Design","","Course Total","","14","3.786","64.3","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cloth to Clothing","319","001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dsgn-Manual/Comptr Gen Imagery","327","001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Design Thinking","341","001","","28","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Hist of Arch. & Interiors II","422","001","","36","3.929","86.1","8.3","2.8",".",".",".",".",".",".",".",".",".",".",".","2.8","."
"Textile Design: Weaving II","429","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"History of Textiles","430","002","","49","3.886","81.6","2.0","2.0","2.0","2.0",".",".","2.0",".",".",".",".","6.1",".","2.0","."
"Color Theory and Technology","451","001","","25","3.640","52.0","28.0","16.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"","501","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","501","002","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","501","004","","16","3.719","75.0","12.5",".","6.3","6.3",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","","Course Total","","27","3.775","77.8","14.8",".","3.7","3.7",".",".",".",".",".",".",".",".",".",".","."
"Experimental Textile Design","528","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Textile:Spec & End Use Anal","561","001","","14","3.607","57.1","21.4","14.3",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"Virtual Reality","579","001","","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Internship","601","001","","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Interior Design III","622","001","","34","3.735","52.9","41.2","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Interior Design V","626","001","","14","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Culture and Built Environment","639","001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Taste","642","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","690","032","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"February 03, 2021","","","","","","","","","","","","","","","","","","","","Page 160 of 450",""
