"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","Dept. Total","2787","3.584","45.4","19.7","10.0","3.5","1.5","0.5","1.0","14.3","",".","0.6","",".","0.8","0.9","0.1","1.4","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","568","3.522","47.2","30.1","14.1","4.4","1.1","0.7","1.6",".","",".",".","",".",".","0.4",".",".","0.5"
"Sophomore","","588","3.587","53.1","25.0","13.8","4.3","1.2","0.9","1.0",".","",".",".","",".",".","0.7",".",".","0.2"
"Junior","","435","3.555","53.8","20.0","14.5","6.0","1.8","0.7","1.1","0.5","",".",".","",".",".","1.4","0.2",".","."
"Senior","","606","3.606","55.9","22.3","8.9","3.3","3.5","0.5","1.2","0.3","",".",".","",".","2.3","1.2","0.5","0.2","."
"Undergraduates","","2197","3.567","52.5","24.6","12.7","4.4","1.9","0.7","1.2","0.2","",".",".","",".","0.6","0.9","0.2","0.0","0.2"
"Special","","394","3.758","3.0","1.3","0.5",".",".",".",".","85.8","",".",".","",".",".",".",".","9.4","."
"Graduate","","196","3.962","51.0","2.0",".","0.5",".",".",".","28.6","",".","9.2","",".","4.6","3.1",".","1.0","."
"","Dept. Total","2787","3.584","45.4","19.7","10.0","3.5","1.5","0.5","1.0","14.3","",".","0.6","",".","0.8","0.9","0.1","1.4","0.1"
