"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","Dept. Total","913","3.629","61.0","21.1","7.7","2.5","2.1","1.2","1.5","1.2","",".",".","",".","",".","0.4","1.0","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","77","3.337","48.1","23.4","13.0","3.9","5.2","2.6","3.9",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","294","3.717","64.6","23.1","7.1","1.7","1.0","0.7","0.7",".","",".",".","",".","",".",".","0.7",".","0.3"
"Junior","","248","3.600","62.1","19.8","8.1","1.6","3.2","1.6","2.0",".","",".",".","",".","",".","1.2","0.4",".","."
"Senior","","272","3.641","63.2","21.3","7.0","3.7","1.5","1.1","1.5","0.4","",".",".","",".","",".","0.4",".",".","."
"Undergraduates","","891","3.628","62.1","21.7","7.9","2.5","2.1","1.2","1.6","0.1","",".",".","",".","",".","0.4","0.3",".","0.1"
"Special","","22","3.719","18.2",".",".","4.5",".",".",".","45.5","",".",".","",".","",".",".","27.3","4.5","."
"","Dept. Total","913","3.629","61.0","21.1","7.7","2.5","2.1","1.2","1.5","1.2","",".",".","",".","",".","0.4","1.0","0.1","0.1"
