"L&S","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","",""
"456
HIST SCI","Dept. Total","445","3.575","46.3","29.7","9.4","3.6","1.6","1.1","0.7","2.0","0.2",".","",".","0.2","0.4",".","4.5","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","123","3.459","39.0","36.6","14.6","4.9","1.6","2.4","0.8",".",".",".","",".",".",".",".",".","."
"Sophomore","","113","3.631","54.9","29.2","8.0","2.7","1.8","0.9","0.9",".",".",".","",".",".","0.9",".",".","0.9"
"Junior","","71","3.581","46.5","36.6","8.5","2.8","2.8","1.4",".",".",".",".","",".",".","1.4",".",".","."
"Senior","","86","3.561","47.7","31.4","10.5","5.8","1.2",".","1.2","2.3",".",".","",".",".",".",".",".","."
"Undergraduates","","393","3.552","46.8","33.3","10.7","4.1","1.8","1.3","0.8","0.5",".",".","",".",".","0.5",".",".","0.3"
"Special","","22","4.000","4.5",".",".",".",".",".",".","4.5",".",".","",".",".",".",".","90.9","."
"Graduate","","30","3.976","70.0","3.3",".",".",".",".",".","20.0","3.3",".","",".","3.3",".",".",".","."
"","Dept. Total","445","3.575","46.3","29.7","9.4","3.6","1.6","1.1","0.7","2.0","0.2",".","",".","0.2","0.4",".","4.5","0.2"
