"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CLASSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","",""
"Art & Archaeology-Ancient Rome","304
001","20","3.055","20.0","20.0","30.0","10.0","5.0",".","5.0","10.0",".",".",".",".",".",".",".","."
"Civilizat of Ancient Rome","322
001","83","3.395","37.3","26.5","21.7","2.4","8.4","1.2",".","1.2",".",".",".",".",".","1.2",".","."
"Classical Mythology","370
001","299","3.359","36.8","28.1","16.4","7.7","5.4","2.3","0.7","2.0","0.3",".",".",".",".","0.3",".","."
"","373
001","14","3.536","21.4","64.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","373
002","19","3.382","21.1","36.8","26.3",".","5.3",".",".","10.5",".",".",".",".",".",".",".","."
"Topics in Classical Culture","Course Total","33","3.452","21.2","48.5","21.2",".","3.0",".",".","6.1",".",".",".",".",".",".",".","."
"Law & Society-Ancient Athens","477
001","25","3.396","24.0","48.0","16.0","4.0",".","4.0",".",".",".",".",".",".",".",".","4.0","."
"Undergrad Smr:Classicl Wrld","591
001","22","3.190","13.6","45.5","18.2","9.1","4.5","4.5",".",".",".",".",".",".",".","4.5",".","."
"Senior Thesis","692
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","3","***","","","","","","","","","","","","","","","",""
"Art & Archaeology-Ancient Rome","704
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Classical Literature & Culture","970
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"CLASSICS
244","Dept. Total","495","3.369","34.7","30.3","17.8","6.1","5.3","2.0","0.6","2.2","0.2",".",".",".",".","0.6","0.2","."
