"TERM : 1034","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2002-2003","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","",""
"BIOCHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"BIOCHEM
200","Dept. Total","1022","3.271","37.8","9.2","19.6","3.0","8.4","1.3","0.4","14.4","0.1",".","",".","5.3","0.3",".","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","5","3.308","40.0",".","60.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","34","3.059","23.5","11.8","38.2","8.8","14.7",".",".",".",".",".","",".",".","2.9",".",".","."
"Junior","","141","3.042","31.9","7.1","31.9","5.7","19.9","2.8",".",".",".",".","",".",".",".",".",".","0.7"
"Senior","","400","3.240","46.3","9.0","23.0","4.5","12.5","2.3","1.0","1.0",".",".","",".",".","0.3",".","0.3","."
"Undergraduates","","580","3.178","41.4","8.6","26.4","5.0","14.3","2.2","0.7","0.7",".",".","",".",".","0.3",".","0.2","0.2"
"Special","","14","3.366","35.7","14.3","42.9",".","7.1",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","","424","3.627","33.0","9.7","9.7","0.5","0.5",".",".","33.7","0.2",".","",".","12.5","0.2",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 3","","3","4.000","33.3",".",".",".",".",".",".",".",".",".","",".","33.3",".",".","33.3","."
"Professionals","","4","3.625","25.0","25.0",".",".",".",".",".",".",".",".","",".","25.0",".",".","25.0","."
"","Dept. Total","1022","3.271","37.8","9.2","19.6","3.0","8.4","1.3","0.4","14.4","0.1",".","",".","5.3","0.3",".","0.2","0.1"
