"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","","","","",""
"899","085","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","086","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","087","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","092","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","095","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","097","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","73","",".",".","",".",".","",".","",".","",".","98.6",".",".",".","1.4",".",".",".","."
"990","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","017","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","066","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","087","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","098","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dissertation","Course Total","25","",".",".","",".",".","",".","",".","",".","88.0","4.0",".",".","4.0",".",".","4.0","."
"999","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","013","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","020","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","036","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","039","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","066","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","087","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Indep Study & Research","Course Total","11","3.892","72.7","18.2","",".",".","",".","",".","",".","9.1",".",".",".",".",".",".",".","."
