"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"717
Intro to Qualitative Research","001","","26","3.827","69.2","26.9","3.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"746
Adult Learner:Implictn for C&I","001","","8","3.750","50.0","12.5","12.5",".",".",".",".",".",".",".",".",".","12.5",".","12.5","."
"760
Sex/Gender-Related Iss in C&I","001","","12","4.000","83.3",".",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"801
Interactv Media&Comp-Curric","001","","10","3.600","90.0",".",".",".",".",".","10.0",".",".",".",".",".",".",".",".","."
"811
Instruction of Mathematics","001","","13","3.958","84.6","7.7",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"841
Educ Role-Fam-Early Chd Dev","001","","13","3.955","76.9","7.7",".",".",".",".",".","7.7",".",".",".",".","7.7",".",".","."
"844
Culturally Relevnt Pedagogy","001","","38","3.985","86.8","2.6",".",".",".",".",".",".",".",".",".",".","10.5",".",".","."
"860
Supervisn-Teacher Education","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"900
Smr-Educational Technology","001","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"910
Smr-Curriculum Development","001","","14","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"916","002","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"916","003","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Topics:Rsch&Eval-C&I","Course Total","","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"942
Smr-Rsch on Math Education","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"946
Past Perspectives-Music Educ","001","","6","4.000","83.3",".",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"963
Ed Plan&Curric-Dev Country","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"975","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"975","002","","12","3.955","83.3","8.3",".",".",".",".",".",".",".",".",".",".","8.3",".",".","."
"975","003","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"975","004","","6","4.000","83.3",".",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"General Seminar","Course Total","","27","3.940","81.5","11.1",".",".",".",".",".",".",".",".",".",".","7.4",".",".","."
"976","001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"976","002","","17","4.000","94.1",".",".",".",".",".",".",".",".",".",".",".","5.9",".",".","."
"Seminar-Reading","Course Total","","28","4.000","96.4",".",".",".",".",".",".",".",".",".",".",".","3.6",".",".","."
"990","005","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","013","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","","6","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"990","039","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","","15","",".",".",".",".",".",".",".","40.0",".",".",".","53.3","6.7",".",".","."
"990","051","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","052","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","056","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","073","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","074","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","084","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","Page 87 of 397"
