"","990
022","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","990
039","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"PhD Thesis-Risk&Insurance","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"Read&Rsch-Risk Mgt&Ins Phd","999
039","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"R M I
241","Dept. Total","497","3.190","30.2","14.7","33.0","8.7","8.7","2.0","0.6","2.2","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"241
R M I","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","36","2.909","22.2","8.3","38.9","2.8","8.3","8.3","2.8","8.3","",".",".","",".","",".","",".",".",".","."
"Junior","","139","2.996","23.7","11.5","33.8","10.8","15.1","3.6","0.7","0.7","",".",".","",".","",".","",".",".",".","."
"Senior","","260","3.241","30.0","16.9","33.1","10.0","6.9","0.8","0.4","1.9","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","435","3.136","27.4","14.5","33.8","9.7","9.7","2.3","0.7","2.1","",".",".","",".","",".","",".",".",".","."
"Special","","7","3.286","42.9","14.3","14.3","14.3","14.3",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","55","3.631","50.9","16.4","29.1",".",".",".",".","3.6","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","497","3.190","30.2","14.7","33.0","8.7","8.7","2.0","0.6","2.2","",".",".","",".","",".","",".",".",".","."
