"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","101
001","19","3.237","15.8","26.3","47.4","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","002
101","24","3.313","54.2","16.7","4.2","4.2","16.7",".","4.2",".",".",".",".",".",".",".",".","."
"","101
004","18","3.559","61.1","5.6","11.1","11.1","5.6",".",".","5.6",".",".",".",".",".",".",".","."
"","005
101","18","3.094","22.2","11.1","44.4","5.6",".",".","5.6","5.6","5.6",".",".",".",".",".",".","."
"","101
006","20","2.421","15.0","5.0","25.0","5.0","25.0","15.0","5.0","5.0",".",".",".",".",".",".",".","."
"","101
007","21","3.048","28.6","19.0","19.0","9.5","19.0","4.8",".",".",".",".",".",".",".",".",".","."
"","101
008","20","3.325","45.0","10.0","35.0","5.0",".",".","5.0",".",".",".",".",".",".",".",".","."
"","101
009","23","3.136","30.4","17.4","21.7","17.4","4.3",".","4.3","4.3",".",".",".",".",".",".",".","."
"","101
010","22","2.976","22.7","22.7","18.2","9.1","18.2",".","4.5",".","4.5",".",".",".",".",".",".","."
"","101
012","19","3.000","15.8","26.3","21.1","5.3","26.3",".",".","5.3",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","204","3.112","31.4","16.2","24.0","8.3","11.8","2.0","2.9","2.5","1.0",".",".",".",".",".",".","."
"","102
001","18","2.528","5.6","16.7","22.2","11.1","38.9",".","5.6",".",".",".",".",".",".",".",".","."
"","102
002","20","3.447","45.0","5.0","35.0","10.0",".",".",".","5.0",".",".",".",".",".",".",".","."
"","102
004","23","2.978","17.4","13.0","34.8","17.4","17.4",".",".",".",".",".",".",".",".",".",".","."
"","102
005","24","3.146","16.7","20.8","45.8","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"","102
006","18","3.029","16.7","16.7","27.8","22.2","11.1",".",".","5.6",".",".",".",".",".",".",".","."
"","102
008","19","3.237","42.1","26.3","10.5",".","15.8",".","5.3",".",".",".",".",".",".",".",".","."
"","102
009","21","2.833","23.8","14.3","19.0","9.5","28.6",".","4.8",".",".",".",".",".",".",".",".","."
"","102
010","21","3.143","9.5","47.6","23.8",".","19.0",".",".",".",".",".",".",".",".",".",".","."
"","102
011","21","2.947","28.6","19.0","4.8","9.5","19.0","9.5",".","9.5",".",".",".",".",".",".",".","."
"","102
012","23","3.022","17.4","21.7","30.4","8.7","21.7",".",".",".",".",".",".",".",".",".",".","."
"","102
013","20","2.632","20.0","15.0","25.0","5.0","15.0",".","15.0","5.0",".",".",".",".",".",".",".","."
"","102
014","20","3.225","30.0","15.0","40.0",".","15.0",".",".",".",".",".",".",".",".",".",".","."
"","015
102","19","2.944","21.1","10.5","26.3","21.1","10.5","5.3",".",".",".",".",".",".",".",".","5.3","."
"","102
017","15","2.800","20.0","6.7","26.7","20.0","20.0","6.7",".",".",".",".",".",".",".",".",".","."
"","102
018","20","3.158","25.0","30.0","10.0","10.0","20.0",".",".","5.0",".",".",".",".",".",".",".","."
"","102
019","24","3.063","16.7","37.5","20.8","8.3","12.5",".","4.2",".",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","326","3.016","22.1","20.2","25.5","9.8","16.9","1.2","2.1","1.8",".",".",".",".",".",".","0.3","."
"","203
001","20","3.083","35.0","5.0","20.0","10.0","15.0","5.0",".","10.0",".",".",".",".",".",".",".","."
"","203
002","22","3.318","45.5","27.3","18.2",".",".",".","9.1",".",".",".",".",".",".",".",".","."
"","203
004","22","2.773","22.7","4.5","36.4","13.6","13.6",".","9.1",".",".",".",".",".",".",".",".","."
"","203
005","21","2.810","9.5","9.5","42.9","19.0","14.3","4.8",".",".",".",".",".",".",".",".",".","."
"","006
203","21","3.158","33.3","19.0","23.8",".","4.8","4.8","4.8","4.8",".",".",".",".",".",".",".","4.8"
"","203
007","21","2.738","9.5","23.8","28.6","19.0","4.8","9.5","4.8",".",".",".",".",".",".",".",".","."
"","203
008","19","2.368","10.5","10.5","21.1","21.1","15.8","10.5","10.5",".",".",".",".",".",".",".",".","."
"","203
010","22","2.405","9.1","9.1","36.4","4.5","18.2","4.5","13.6","4.5",".",".",".",".",".",".",".","."
"","203
011","22","2.977","13.6","22.7","31.8","9.1","22.7",".",".",".",".",".",".",".",".",".",".","."
"","012
203","21","3.333","33.3","19.0","33.3","9.5","4.8",".",".",".",".",".",".",".",".",".",".","."
"","013
203","24","2.771","12.5","12.5","29.2","16.7","25.0","4.2",".",".",".",".",".",".",".",".",".","."
"","203
014","23","3.205","30.4","21.7","21.7",".","21.7",".",".","4.3",".",".",".",".",".",".",".","."
"","203
017","22","3.025","13.6","13.6","45.5",".","18.2",".",".",".","4.5",".",".",".",".","4.5",".","."
"","203
018","24","3.304","25.0","33.3","20.8","8.3","8.3",".",".","4.2",".",".",".",".",".",".",".","."
"","203
019","21","2.714","4.8","14.3","38.1","23.8","14.3",".","4.8",".",".",".",".",".",".",".",".","."
"","203
020","24","3.167","20.8","25.0","29.2","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"Third Semester Spanish","Course Total","349","2.951","20.6","17.2","29.8","10.6","13.2","2.6","3.4","1.7","0.3",".",".",".",".","0.3",".","0.3"
