"ALS","","","","","","","","","","","","","","","","","","","","","","",""
"AGRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"132
AGRONOMY","","","","","","","","","","","","","","","","","","","","","","",""
"AGRONOMY
132","Dept. Total","112","3.475","35.7","21.4","10.7","4.5","1.8","0.9","",".","24.1","",".",".","",".","0.9","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"132
AGRONOMY","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","4.000","100.0",".",".",".",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","5","3.727","40.0","40.0","20.0",".",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","19","3.130","36.8","21.1","10.5","21.1","5.3","5.3","",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","37","3.452","37.8","35.1","21.6","2.7","2.7",".","",".",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","63","3.390","39.7","30.2","17.5","7.9","3.2","1.6","",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","49","3.767","30.6","10.2","2.0",".",".",".","",".","55.1","",".",".","",".","2.0","",".",".",".","."
"","Dept. Total","112","3.475","35.7","21.4","10.7","4.5","1.8","0.9","",".","24.1","",".",".","",".","0.9","",".",".",".","."
