"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"HISTORY
448","Dept. Total","3629","3.267","27.7","26.3","23.0","8.9","4.3","1.3","1.3","5.6","",".",".","",".","0.9","0.3","0.2","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","106","3.169","20.8","30.2","29.2","10.4","5.7","0.9","1.9",".","",".",".","",".",".",".","0.9",".","."
"Sophomore","","632","3.293","23.7","33.2","28.2","9.3","3.2","1.3","0.3","0.8","",".",".","",".",".",".",".",".","."
"Junior","","926","3.253","26.9","28.3","25.5","10.2","5.0","1.2","1.5","1.2","",".",".","",".",".","0.1","0.2",".","."
"Senior","","1550","3.202","26.5","26.3","24.1","10.3","5.4","1.7","1.7","3.8","",".",".","",".",".","0.1",".","0.1","."
"Undergraduates","","3214","3.234","25.9","28.4","25.5","10.0","4.9","1.5","1.4","2.3","",".",".","",".",".","0.1","0.1","0.0","."
"Special","","73","3.346","24.7","8.2","6.8",".","1.4",".","4.1","41.1","",".",".","",".",".","1.4","4.1","8.2","."
"Graduate","","341","3.861","45.5","10.6","2.9",".",".",".",".","28.4","",".",".","",".","9.1","1.8","0.3","1.5","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","3629","3.267","27.7","26.3","23.0","8.9","4.3","1.3","1.3","5.6","",".",".","",".","0.9","0.3","0.2","0.3","."
