"L&S","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1221","3.520","46.4","26.5","17.9","4.4","2.5","0.3","0.8","0.9","",".",".","",".","",".","0.2","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","123","3.495","46.3","26.8","17.9","3.3","2.4","0.8","1.6","0.8","",".",".","",".","",".",".",".",".","."
"Sophomore","","273","3.564","50.5","24.5","16.8","5.1","2.6","0.4",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","370","3.448","40.3","29.5","21.4","3.8","3.0",".","1.6","0.3","",".",".","",".","",".",".","0.3",".","."
"Senior","","440","3.549","47.7","25.9","16.1","5.0","2.0","0.5","0.5","2.0","",".",".","",".","",".","0.2",".",".","."
"Undergraduates","","1206","3.516","45.9","26.8","18.1","4.5","2.5","0.3","0.8","0.9","",".",".","",".","",".","0.1","0.1",".","."
"Graduate","","15","3.961","80.0","6.7",".",".",".",".",".",".","",".",".","",".","",".","6.7",".","6.7","."
"","Dept. Total","1221","3.520","46.4","26.5","17.9","4.4","2.5","0.3","0.8","0.9","",".",".","",".","",".","0.2","0.1","0.1","."
