"TERM : 1034","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2002-2003","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","669","3.338","32.7","26.6","24.4","9.0","4.8","1.0","0.3","0.4","",".",".","",".","0.6","",".","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","135","3.122","12.6","29.6","38.5","12.6","4.4","2.2",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","248","3.147","19.4","27.8","30.2","12.9","7.7","1.6","0.4",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","387","3.142","17.3","28.2","33.3","12.7","6.5","1.8","0.3",".","",".",".","",".",".","",".",".",".","."
"Special","","15","3.300","20.0","40.0","20.0","20.0",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","266","3.661","56.0","23.3","11.7","3.0","2.6",".","0.4","1.1","",".",".","",".","1.5","",".","0.4",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","669","3.338","32.7","26.6","24.4","9.0","4.8","1.0","0.3","0.4","",".",".","",".","0.6","",".","0.1",".","."
