"BUS","","","","","","","","","","","","","","","","","","","","","",""
"MANAGEMENT AND HUMAN RE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","","","",""
"M H R
236","Dept. Total","1512","3.445","46.8","21.8","18.1","4.0","6.0","0.7","0.5","1.7","",".",".","",".","0.3","",".","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","297","3.109","31.0","12.8","28.3","10.4","14.5","2.4","0.7",".","",".",".","",".",".","",".",".",".","."
"Senior","","483","3.283","35.6","19.5","26.1","5.2","9.5","0.8","1.2","1.9","",".",".","",".",".","",".","0.2",".","."
"Undergraduates","","782","3.217","33.9","16.9","27.0","7.2","11.4","1.4","1.0","1.2","",".",".","",".",".","",".","0.1",".","."
"Special","","41","3.641","58.5","19.5","17.1","4.9",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","673","3.768","60.9","27.3","8.0","0.4","0.1",".",".","2.5","",".",".","",".","0.6","",".",".",".","."
"Prof Yr 2","","4","3.625","25.0","75.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 3","","12","3.804","66.7","25.0","8.3",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","16","3.764","56.3","37.5","6.3",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","1512","3.445","46.8","21.8","18.1","4.0","6.0","0.7","0.5","1.7","",".",".","",".","0.3","",".","0.1",".","."
